DATE,KOSPI
2019-08-03,1998.13
2019-08-04,1998.13
2019-08-05,1946.98
2019-08-06,1917.5
2019-08-07,1909.71
2019-08-08,1920.61
2019-08-09,1937.75
2019-08-10,1937.75
2019-08-11,1937.75
2019-08-12,1942.29
2019-08-13,1925.83
2019-08-14,1938.37
2019-08-15,1938.37
2019-08-16,1927.17
2019-08-17,1927.17
2019-08-18,1927.17
2019-08-19,1939.9
2019-08-20,1960.25
2019-08-21,1964.65
2019-08-22,1951.01
2019-08-23,1948.3
2019-08-24,1948.3
2019-08-25,1948.3
2019-08-26,1916.31
2019-08-27,1924.6
2019-08-28,1941.09
2019-08-29,1933.41
2019-08-30,1967.79
2019-08-31,1967.79
2019-09-01,1967.79
2019-09-02,1969.19
2019-09-03,1965.69
2019-09-04,1988.53
2019-09-05,2004.75
2019-09-06,2009.13
2019-09-07,2009.13
2019-09-08,2009.13
2019-09-09,2019.55
2019-09-10,2032.08
2019-09-11,2049.2
2019-09-12,2049.2
2019-09-13,2049.2
2019-09-14,2049.2
2019-09-15,2049.2
2019-09-16,2062.22
2019-09-17,2062.33
2019-09-18,2070.73
2019-09-19,2080.35
2019-09-20,2091.52
2019-09-21,2091.52
2019-09-22,2091.52
2019-09-23,2091.7
2019-09-24,2101.04
2019-09-25,2073.39
2019-09-26,2074.52
2019-09-27,2049.93
2019-09-28,2049.93
2019-09-29,2049.93
2019-09-30,2063.05
2019-10-01,2072.42
2019-10-02,2031.91
2019-10-03,2031.91
2019-10-04,2020.69
2019-10-05,2020.69
2019-10-06,2020.69
2019-10-07,2021.73
2019-10-08,2046.25
2019-10-09,2046.25
2019-10-10,2028.15
2019-10-11,2044.61
2019-10-12,2044.61
2019-10-13,2044.61
2019-10-14,2067.4
2019-10-15,2068.17
2019-10-16,2082.83
2019-10-17,2077.94
2019-10-18,2060.69
2019-10-19,2060.69
2019-10-20,2060.69
2019-10-21,2064.84
2019-10-22,2088.86
2019-10-23,2080.62
2019-10-24,2085.66
2019-10-25,2087.89
2019-10-26,2087.89
2019-10-27,2087.89
2019-10-28,2093.6
2019-10-29,2092.69
2019-10-30,2080.27
2019-10-31,2083.48
2019-11-01,2100.2
2019-11-02,2100.2
2019-11-03,2100.2
2019-11-04,2130.24
2019-11-05,2142.64
2019-11-06,2144.15
2019-11-07,2144.29
2019-11-08,2137.23
2019-11-09,2137.23
2019-11-10,2137.23
2019-11-11,2124.09
2019-11-12,2140.92
2019-11-13,2122.45
2019-11-14,2139.23
2019-11-15,2162.18
2019-11-16,2162.18
2019-11-17,2162.18
2019-11-18,2160.69
2019-11-19,2153.24
2019-11-20,2125.32
2019-11-21,2096.6
2019-11-22,2101.96
2019-11-23,2101.96
2019-11-24,2101.96
2019-11-25,2123.5
2019-11-26,2121.35
2019-11-27,2127.85
2019-11-28,2118.6
2019-11-29,2087.96
2019-11-30,2087.96
2019-12-01,2087.96
2019-12-02,2091.92
2019-12-03,2084.07
2019-12-04,2068.89
2019-12-05,2060.74
2019-12-06,2081.85
2019-12-07,2081.85
2019-12-08,2081.85
2019-12-09,2088.65
2019-12-10,2098
2019-12-11,2105.62
2019-12-12,2137.35
2019-12-13,2170.25
2019-12-14,2170.25
2019-12-15,2170.25
2019-12-16,2168.15
2019-12-17,2195.68
2019-12-18,2194.76
2019-12-19,2196.56
2019-12-20,2204.18
2019-12-21,2204.18
2019-12-22,2204.18
2019-12-23,2203.71
2019-12-24,2190.08
2019-12-25,2190.08
2019-12-26,2197.93
2019-12-27,2204.21
2019-12-28,2204.21
2019-12-29,2204.21
2019-12-30,2197.67
2019-12-31,2197.67
2020-01-01,2197.67
2020-01-02,2175.17
2020-01-03,2176.46
2020-01-04,2176.46
2020-01-05,2176.46
2020-01-06,2155.07
2020-01-07,2175.54
2020-01-08,2151.31
2020-01-09,2186.45
2020-01-10,2206.39
2020-01-11,2206.39
2020-01-12,2206.39
2020-01-13,2229.26
2020-01-14,2238.88
2020-01-15,2230.98
2020-01-16,2248.05
2020-01-17,2250.57
2020-01-18,2250.57
2020-01-19,2250.57
2020-01-20,2262.64
2020-01-21,2239.69
2020-01-22,2267.25
2020-01-23,2246.13
2020-01-24,2246.13
2020-01-25,2246.13
2020-01-26,2246.13
2020-01-27,2246.13
2020-01-28,2176.72
2020-01-29,2185.28
2020-01-30,2148
2020-01-31,2119.01
2020-02-01,2119.01
2020-02-02,2119.01
2020-02-03,2118.88
2020-02-04,2157.9
2020-02-05,2165.63
2020-02-06,2227.94
2020-02-07,2211.95
2020-02-08,2211.95
2020-02-09,2211.95
2020-02-10,2201.07
2020-02-11,2223.12
2020-02-12,2238.38
2020-02-13,2232.96
2020-02-14,2243.59
2020-02-15,2243.59
2020-02-16,2243.59
2020-02-17,2242.17
2020-02-18,2208.88
2020-02-19,2210.34
2020-02-20,2195.5
2020-02-21,2162.84
2020-02-22,2162.84
2020-02-23,2162.84
2020-02-24,2079.04
2020-02-25,2103.61
2020-02-26,2076.77
2020-02-27,2054.89
2020-02-28,1987.01
2020-02-29,1987.01
2020-03-01,1987.01
2020-03-02,2002.51
2020-03-03,2014.15
2020-03-04,2059.33
2020-03-05,2085.26
2020-03-06,2040.22
2020-03-07,2040.22
2020-03-08,2040.22
2020-03-09,1954.77
2020-03-10,1962.93
2020-03-11,1908.27
2020-03-12,1834.33
2020-03-13,1771.44
2020-03-14,1771.44
2020-03-15,1771.44
2020-03-16,1714.86
2020-03-17,1672.44
2020-03-18,1591.2
2020-03-19,1457.64
2020-03-20,1566.15
2020-03-21,1566.15
2020-03-22,1566.15
2020-03-23,1482.46
2020-03-24,1609.97
2020-03-25,1704.76
2020-03-26,1686.24
2020-03-27,1717.73
2020-03-28,1717.73
2020-03-29,1717.73
2020-03-30,1717.12
2020-03-31,1754.64
2020-04-01,1685.46
2020-04-02,1724.86
2020-04-03,1725.44
2020-04-04,1725.44
2020-04-05,1725.44
2020-04-06,1791.88
2020-04-07,1823.6
2020-04-08,1807.14
2020-04-09,1836.21
2020-04-10,1860.7
2020-04-11,1860.7
2020-04-12,1860.7
2020-04-13,1825.76
2020-04-14,1857.08
2020-04-15,1857.08
2020-04-16,1857.07
2020-04-17,1914.53
2020-04-18,1914.53
2020-04-19,1914.53
2020-04-20,1898.36
2020-04-21,1879.38
2020-04-22,1896.15
2020-04-23,1914.73
2020-04-24,1889.01
2020-04-25,1889.01
2020-04-26,1889.01
2020-04-27,1922.77
2020-04-28,1934.09
2020-04-29,1947.56
2020-04-30,1947.56
2020-05-01,1947.56
2020-05-02,1947.56
2020-05-03,1947.56
2020-05-04,1895.37
2020-05-05,1895.37
2020-05-06,1928.76
2020-05-07,1928.61
2020-05-08,1945.82
2020-05-09,1945.82
2020-05-10,1945.82
2020-05-11,1935.4
2020-05-12,1922.17
2020-05-13,1940.42
2020-05-14,1924.96
2020-05-15,1927.28
2020-05-16,1927.28
2020-05-17,1927.28
2020-05-18,1937.11
2020-05-19,1980.61
2020-05-20,1989.64
2020-05-21,1998.31
2020-05-22,1970.13
2020-05-23,1970.13
2020-05-24,1970.13
2020-05-25,1994.6
2020-05-26,2029.78
2020-05-27,2031.2
2020-05-28,2028.54
2020-05-29,2029.6
2020-05-30,2029.6
2020-05-31,2029.6
2020-06-01,2065.08
2020-06-02,2087.19
2020-06-03,2147
2020-06-04,2151.18
2020-06-05,2181.87
2020-06-06,2181.87
2020-06-07,2181.87
2020-06-08,2184.29
2020-06-09,2188.92
2020-06-10,2195.69
2020-06-11,2176.78
2020-06-12,2132.3
2020-06-13,2132.3
2020-06-14,2132.3
2020-06-15,2030.82
2020-06-16,2138.05
2020-06-17,2141.05
2020-06-18,2133.48
2020-06-19,2141.32
2020-06-20,2141.32
2020-06-21,2141.32
2020-06-22,2126.73
2020-06-23,2131.24
2020-06-24,2161.51
2020-06-25,2112.37
2020-06-26,2134.65
2020-06-27,2134.65
2020-06-28,2134.65
2020-06-29,2093.48
2020-06-30,2108.33
2020-07-01,2106.7
2020-07-02,2135.37
2020-07-03,2152.41
2020-07-04,2152.41
2020-07-05,2152.41
2020-07-06,2187.93
2020-07-07,2164.17
2020-07-08,2158.88
2020-07-09,2167.9
2020-07-10,2150.25
2020-07-11,2150.25
2020-07-12,2150.25
2020-07-13,2186.06
2020-07-14,2183.61
2020-07-15,2201.88
2020-07-16,2183.76
2020-07-17,2201.19
2020-07-18,2201.19
2020-07-19,2201.19
2020-07-20,2198.2
2020-07-21,2228.83
2020-07-22,2228.66
2020-07-23,2216.19
2020-07-24,2200.44
2020-07-25,2200.44
2020-07-26,2200.44
2020-07-27,2217.86
2020-07-28,2256.99
2020-07-29,2263.16
2020-07-30,2267.01
2020-07-31,2249.37
2020-08-01,2249.37
2020-08-02,2249.37
2020-08-03,2251.04
2020-08-04,2279.97
2020-08-05,2311.86
2020-08-06,2342.61
2020-08-07,2351.67
2020-08-08,2351.67
2020-08-09,2351.67
2020-08-10,2386.38
2020-08-11,2418.67
2020-08-12,2432.35
2020-08-13,2437.53
2020-08-14,2407.49
2020-08-15,2407.49
2020-08-16,2407.49
2020-08-17,2407.49
2020-08-18,2348.24
2020-08-19,2360.54
2020-08-20,2274.22
2020-08-21,2304.59
2020-08-22,2304.59
2020-08-23,2304.59
2020-08-24,2329.83
2020-08-25,2366.73
2020-08-26,2369.32
2020-08-27,2344.45
2020-08-28,2353.8
2020-08-29,2353.8
2020-08-30,2353.8
2020-08-31,2326.17
2020-09-01,2349.55
2020-09-02,2364.27
2020-09-03,2395.9
2020-09-04,2368.25
2020-09-05,2368.25
2020-09-06,2368.25
2020-09-07,2384.22
2020-09-08,2401.91
2020-09-09,2375.81
2020-09-10,2396.48
2020-09-11,2396.69
2020-09-12,2396.69
2020-09-13,2396.69
2020-09-14,2427.91
2020-09-15,2443.58
2020-09-16,2435.92
2020-09-17,2406.17
2020-09-18,2412.4
2020-09-19,2412.4
2020-09-20,2412.4
2020-09-21,2389.39
2020-09-22,2332.59
2020-09-23,2333.24
2020-09-24,2272.7
2020-09-25,2278.79
2020-09-26,2278.79
2020-09-27,2278.79
2020-09-28,2308.08
2020-09-29,2327.89
2020-09-30,2327.89
2020-10-01,2327.89
2020-10-02,2327.89
2020-10-03,2327.89
2020-10-04,2327.89
2020-10-05,2358
