DATE,DGS5
2016-08-19,1.12
2016-08-22,1.17
2016-08-23,1.15
2016-08-24,1.15
2016-08-25,1.13
2016-08-26,1.16
2016-08-29,1.23
2016-08-30,1.18
2016-08-31,1.18
2016-09-01,1.19
2016-09-02,1.18
2016-09-06,1.2
2016-09-07,1.13
2016-09-08,1.12
2016-09-09,1.19
2016-09-12,1.23
2016-09-13,1.21
2016-09-14,1.26
2016-09-15,1.21
2016-09-16,1.2
2016-09-19,1.21
2016-09-20,1.22
2016-09-21,1.2
2016-09-22,1.2
2016-09-23,1.18
2016-09-26,1.16
2016-09-27,1.13
2016-09-28,1.12
2016-09-29,1.13
2016-09-30,1.12
2016-10-03,1.14
2016-10-04,1.18
2016-10-05,1.22
2016-10-06,1.26
2016-10-07,1.28
2016-10-11,1.26
2016-10-12,1.3
2016-10-13,1.31
2016-10-14,1.27
2016-10-17,1.28
2016-10-18,1.26
2016-10-19,1.24
2016-10-20,1.24
2016-10-21,1.26
2016-10-24,1.25
2016-10-25,1.27
2016-10-26,1.29
2016-10-27,1.3
2016-10-28,1.33
2016-10-31,1.33
2016-11-01,1.31
2016-11-02,1.3
2016-11-03,1.26
2016-11-04,1.26
2016-11-07,1.24
2016-11-08,1.29
2016-11-09,1.34
2016-11-10,1.49
2016-11-14,1.56
2016-11-15,1.66
2016-11-16,1.68
2016-11-17,1.68
2016-11-18,1.73
2016-11-21,1.8
2016-11-22,1.79
2016-11-23,1.77
2016-11-25,1.83
2016-11-28,1.83
2016-11-29,1.8
2016-11-30,1.78
2016-12-01,1.83
2016-12-02,1.9
2016-12-05,1.84
2016-12-06,1.84
2016-12-07,1.84
2016-12-08,1.8
2016-12-09,1.83
2016-12-12,1.89
2016-12-13,1.9
2016-12-14,1.92
2016-12-15,2.02
2016-12-16,2.1
2016-12-19,2.07
2016-12-20,2.03
2016-12-21,2.06
2016-12-22,2.04
2016-12-23,2.04
2016-12-27,2.04
2016-12-28,2.07
2016-12-29,2.02
2016-12-30,1.96
2017-01-03,1.93
2017-01-04,1.94
2017-01-05,1.94
2017-01-06,1.86
2017-01-09,1.92
2017-01-10,1.89
2017-01-11,1.89
2017-01-12,1.89
2017-01-13,1.87
2017-01-17,1.9
2017-01-18,1.84
2017-01-19,1.93
2017-01-20,1.97
2017-01-23,1.95
2017-01-24,1.88
2017-01-25,1.94
2017-01-26,1.99
2017-01-27,1.95
2017-01-30,1.94
2017-01-31,1.94
2017-02-01,1.9
2017-02-02,1.93
2017-02-03,1.92
2017-02-06,1.93
2017-02-07,1.86
2017-02-08,1.85
2017-02-09,1.81
2017-02-10,1.88
2017-02-13,1.89
2017-02-14,1.92
2017-02-15,1.98
2017-02-16,2.01
2017-02-17,1.95
2017-02-21,1.92
2017-02-22,1.93
2017-02-23,1.92
2017-02-24,1.87
2017-02-27,1.8
2017-02-28,1.87
2017-03-01,1.89
2017-03-02,1.99
2017-03-03,2.03
2017-03-06,2.02
2017-03-07,2.02
2017-03-08,2.05
2017-03-09,2.08
2017-03-10,2.13
2017-03-13,2.11
2017-03-14,2.14
2017-03-15,2.13
2017-03-16,2.02
2017-03-17,2.05
2017-03-20,2.03
2017-03-21,2
2017-03-22,1.96
2017-03-23,1.95
2017-03-24,1.95
2017-03-27,1.93
2017-03-28,1.93
2017-03-29,1.97
2017-03-30,1.93
2017-03-31,1.96
2017-04-03,1.93
2017-04-04,1.88
2017-04-05,1.88
2017-04-06,1.85
2017-04-07,1.87
2017-04-10,1.92
2017-04-11,1.91
2017-04-12,1.84
2017-04-13,1.81
2017-04-17,1.77
2017-04-18,1.79
2017-04-19,1.71
2017-04-20,1.74
2017-04-21,1.78
2017-04-24,1.77
2017-04-25,1.81
2017-04-26,1.87
2017-04-27,1.84
2017-04-28,1.81
2017-05-01,1.81
2017-05-02,1.84
2017-05-03,1.81
2017-05-04,1.86
2017-05-05,1.88
2017-05-08,1.89
2017-05-09,1.91
2017-05-10,1.94
2017-05-11,1.94
2017-05-12,1.93
2017-05-15,1.85
2017-05-16,1.86
2017-05-17,1.86
2017-05-18,1.76
2017-05-19,1.78
2017-05-22,1.79
2017-05-23,1.8
2017-05-24,1.84
2017-05-25,1.79
2017-05-26,1.78
2017-05-30,1.79
2017-05-31,1.76
2017-06-01,1.75
2017-06-02,1.76
2017-06-05,1.71
2017-06-06,1.74
2017-06-07,1.71
2017-06-08,1.74
2017-06-09,1.75
2017-06-12,1.77
2017-06-13,1.78
2017-06-14,1.79
2017-06-15,1.74
2017-06-16,1.76
2017-06-19,1.75
2017-06-20,1.8
2017-06-21,1.77
2017-06-22,1.78
2017-06-23,1.76
2017-06-26,1.77
2017-06-27,1.77
2017-06-28,1.83
2017-06-29,1.81
2017-06-30,1.85
2017-07-03,1.89
2017-07-05,1.93
2017-07-06,1.92
2017-07-07,1.94
2017-07-10,1.95
2017-07-11,1.93
2017-07-12,1.92
2017-07-13,1.88
2017-07-14,1.89
2017-07-17,1.87
2017-07-18,1.86
2017-07-19,1.82
2017-07-20,1.83
2017-07-21,1.82
2017-07-24,1.81
2017-07-25,1.83
2017-07-26,1.9
2017-07-27,1.83
2017-07-28,1.84
2017-07-31,1.83
2017-08-01,1.84
2017-08-02,1.8
2017-08-03,1.82
2017-08-04,1.79
2017-08-07,1.82
2017-08-08,1.81
2017-08-09,1.84
2017-08-10,1.81
2017-08-11,1.78
2017-08-14,1.74
2017-08-15,1.77
2017-08-16,1.83
2017-08-17,1.79
2017-08-18,1.76
2017-08-21,1.77
2017-08-22,1.76
2017-08-23,1.8
2017-08-24,1.76
2017-08-25,1.78
2017-08-28,1.77
2017-08-29,1.74
2017-08-30,1.7
2017-08-31,1.72
2017-09-01,1.7
2017-09-05,1.73
2017-09-06,1.65
2017-09-07,1.69
2017-09-08,1.63
2017-09-11,1.64
2017-09-12,1.71
2017-09-13,1.75
2017-09-14,1.78
2017-09-15,1.79
2017-09-18,1.81
2017-09-19,1.83
2017-09-20,1.84
2017-09-21,1.89
2017-09-22,1.89
2017-09-25,1.88
2017-09-26,1.85
2017-09-27,1.87
2017-09-28,1.91
2017-09-29,1.89
2017-10-02,1.92
2017-10-03,1.94
2017-10-04,1.92
2017-10-05,1.92
2017-10-06,1.94
2017-10-10,1.97
2017-10-11,1.95
2017-10-12,1.95
2017-10-13,1.95
2017-10-16,1.91
2017-10-17,1.95
2017-10-18,1.97
2017-10-19,1.99
2017-10-20,1.98
2017-10-23,2.03
2017-10-24,2.01
2017-10-25,2.05
2017-10-26,2.06
2017-10-27,2.07
2017-10-30,2.03
2017-10-31,2
2017-11-01,2.01
2017-11-02,2.01
2017-11-03,2
2017-11-06,1.99
2017-11-07,1.99
2017-11-08,1.99
2017-11-09,2.01
2017-11-10,2.01
2017-11-13,2.06
2017-11-14,2.08
2017-11-15,2.06
2017-11-16,2.04
2017-11-17,2.07
2017-11-20,2.06
2017-11-21,2.09
2017-11-22,2.11
2017-11-24,2.05
2017-11-27,2.07
2017-11-28,2.06
2017-11-29,2.07
2017-11-30,2.09
2017-12-01,2.14
2017-12-04,2.13
2017-12-05,2.15
2017-12-06,2.15
2017-12-07,2.11
2017-12-08,2.14
2017-12-11,2.14
2017-12-12,2.16
2017-12-13,2.18
2017-12-14,2.12
2017-12-15,2.14
2017-12-18,2.16
2017-12-19,2.17
2017-12-20,2.23
2017-12-21,2.24
2017-12-22,2.26
2017-12-26,2.26
2017-12-27,2.25
2017-12-28,2.22
2017-12-29,2.23
2018-01-02,2.2
2018-01-03,2.25
2018-01-04,2.25
2018-01-05,2.27
2018-01-08,2.29
2018-01-09,2.29
2018-01-10,2.33
2018-01-11,2.32
2018-01-12,2.32
2018-01-16,2.35
2018-01-17,2.36
2018-01-18,2.39
2018-01-19,2.43
2018-01-22,2.45
2018-01-23,2.46
2018-01-24,2.43
2018-01-25,2.43
2018-01-26,2.41
2018-01-29,2.47
2018-01-30,2.49
2018-01-31,2.51
2018-02-01,2.52
2018-02-02,2.56
2018-02-05,2.58
2018-02-06,2.5
2018-02-07,2.52
2018-02-08,2.57
2018-02-09,2.57
2018-02-12,2.52
2018-02-13,2.56
2018-02-14,2.54
2018-02-15,2.65
2018-02-16,2.65
2018-02-20,2.63
2018-02-21,2.65
2018-02-22,2.69
2018-02-23,2.66
2018-02-26,2.62
2018-02-27,2.6
2018-02-28,2.67
2018-03-01,2.65
2018-03-02,2.58
2018-03-05,2.63
2018-03-06,2.65
2018-03-07,2.65
2018-03-08,2.65
2018-03-09,2.63
2018-03-12,2.65
2018-03-13,2.64
2018-03-14,2.62
2018-03-15,2.61
2018-03-16,2.62
2018-03-19,2.65
2018-03-20,2.65
2018-03-21,2.69
2018-03-22,2.69
2018-03-23,2.63
2018-03-26,2.61
2018-03-27,2.64
2018-03-28,2.58
2018-03-29,2.59
2018-04-02,2.56
2018-04-03,2.55
2018-04-04,2.6
2018-04-05,2.61
2018-04-06,2.64
2018-04-09,2.58
2018-04-10,2.6
2018-04-11,2.62
2018-04-12,2.62
2018-04-13,2.67
2018-04-16,2.67
2018-04-17,2.69
2018-04-18,2.68
2018-04-19,2.73
2018-04-20,2.77
2018-04-23,2.8
2018-04-24,2.83
2018-04-25,2.83
2018-04-26,2.84
2018-04-27,2.82
2018-04-30,2.8
2018-05-01,2.79
2018-05-02,2.82
2018-05-03,2.8
2018-05-04,2.78
2018-05-07,2.78
2018-05-08,2.78
2018-05-09,2.81
2018-05-10,2.84
2018-05-11,2.83
2018-05-14,2.84
2018-05-15,2.85
2018-05-16,2.92
2018-05-17,2.94
2018-05-18,2.94
2018-05-21,2.9
2018-05-22,2.9
2018-05-23,2.9
2018-05-24,2.83
2018-05-25,2.82
2018-05-29,2.76
2018-05-30,2.58
2018-05-31,2.67
2018-06-01,2.68
2018-06-04,2.74
2018-06-05,2.78
2018-06-06,2.76
2018-06-07,2.81
2018-06-08,2.77
2018-06-11,2.77
2018-06-12,2.8
2018-06-13,2.81
2018-06-14,2.85
2018-06-15,2.81
2018-06-18,2.81
2018-06-19,2.8
2018-06-20,2.77
2018-06-21,2.8
2018-06-22,2.77
2018-06-25,2.77
2018-06-26,2.75
2018-06-27,2.75
2018-06-28,2.71
2018-06-29,2.73
2018-07-02,2.73
2018-07-03,2.75
2018-07-05,2.72
2018-07-06,2.74
2018-07-09,2.71
2018-07-10,2.75
2018-07-11,2.77
2018-07-12,2.74
2018-07-13,2.75
2018-07-16,2.73
2018-07-17,2.75
2018-07-18,2.76
2018-07-19,2.77
2018-07-20,2.74
2018-07-23,2.77
2018-07-24,2.83
2018-07-25,2.83
2018-07-26,2.82
2018-07-27,2.86
2018-07-30,2.84
2018-07-31,2.85
2018-08-01,2.85
2018-08-02,2.87
2018-08-03,2.85
2018-08-06,2.82
2018-08-07,2.8
2018-08-08,2.84
2018-08-09,2.83
2018-08-10,2.8
2018-08-13,2.75
2018-08-14,2.75
2018-08-15,2.77
2018-08-16,2.73
2018-08-17,2.75
2018-08-20,2.75
2018-08-21,2.7
2018-08-22,2.73
2018-08-23,2.7
2018-08-24,2.72
2018-08-27,2.72
2018-08-28,2.74
2018-08-29,2.77
2018-08-30,2.78
2018-08-31,2.75
2018-09-04,2.74
2018-09-05,2.78
2018-09-06,2.77
2018-09-07,2.76
2018-09-10,2.82
2018-09-11,2.83
2018-09-12,2.87
2018-09-13,2.87
2018-09-14,2.87
2018-09-17,2.9
2018-09-18,2.89
2018-09-19,2.94
2018-09-20,2.96
2018-09-21,2.96
2018-09-24,2.95
2018-09-25,2.96
2018-09-26,2.99
2018-09-27,2.96
2018-09-28,2.96
2018-10-01,2.94
2018-10-02,2.96
2018-10-03,2.94
2018-10-04,3.02
2018-10-05,3.05
2018-10-09,3.07
2018-10-10,3.05
2018-10-11,3.05
2018-10-12,3
2018-10-15,3
2018-10-16,3.01
2018-10-17,3.02
2018-10-18,3.04
2018-10-19,3.03
2018-10-22,3.05
2018-10-23,3.05
2018-10-24,3.01
2018-10-25,2.94
2018-10-26,2.98
2018-10-29,2.91
2018-10-30,2.91
2018-10-31,2.94
2018-11-01,2.98
2018-11-02,2.96
2018-11-05,3.04
2018-11-06,3.03
2018-11-07,3.05
2018-11-08,3.07
2018-11-09,3.09
2018-11-13,3.05
2018-11-14,2.99
2018-11-15,2.95
2018-11-16,2.94
2018-11-19,2.9
2018-11-20,2.87
2018-11-21,2.88
2018-11-23,2.89
2018-11-26,2.88
2018-11-27,2.9
2018-11-28,2.89
2018-11-29,2.87
2018-11-30,2.85
2018-12-03,2.84
2018-12-04,2.83
2018-12-06,2.79
2018-12-07,2.75
2018-12-10,2.7
2018-12-11,2.71
2018-12-12,2.75
2018-12-13,2.77
2018-12-14,2.75
2018-12-17,2.73
2018-12-18,2.69
2018-12-19,2.65
2018-12-20,2.62
2018-12-21,2.65
2018-12-24,2.64
2018-12-26,2.58
2018-12-27,2.67
2018-12-28,2.6
2018-12-31,2.56
2019-01-02,2.51
2019-01-03,2.49
2019-01-04,2.37
2019-01-07,2.49
2019-01-08,2.53
2019-01-09,2.58
2019-01-10,2.57
2019-01-11,2.56
2019-01-14,2.52
2019-01-15,2.53
2019-01-16,2.53
2019-01-17,2.54
2019-01-18,2.58
2019-01-22,2.62
2019-01-23,2.57
2019-01-24,2.59
2019-01-25,2.55
2019-01-28,2.59
2019-01-29,2.58
2019-01-30,2.55
2019-01-31,2.49
2019-02-01,2.43
2019-02-04,2.51
2019-02-05,2.53
2019-02-06,2.51
2019-02-07,2.5
2019-02-08,2.46
2019-02-11,2.44
2019-02-12,2.47
2019-02-13,2.49
2019-02-14,2.53
2019-02-15,2.48
2019-02-19,2.49
2019-02-20,2.47
2019-02-21,2.47
2019-02-22,2.51
2019-02-25,2.47
2019-02-26,2.48
2019-02-27,2.45
2019-02-28,2.49
2019-03-01,2.52
2019-03-04,2.56
2019-03-05,2.53
2019-03-06,2.53
2019-03-07,2.49
2019-03-08,2.44
2019-03-11,2.42
2019-03-12,2.44
2019-03-13,2.41
2019-03-14,2.42
2019-03-15,2.43
2019-03-18,2.4
2019-03-19,2.42
2019-03-20,2.42
2019-03-21,2.34
2019-03-22,2.34
2019-03-25,2.24
2019-03-26,2.21
2019-03-27,2.18
2019-03-28,2.18
2019-03-29,2.2
2019-04-01,2.23
2019-04-02,2.31
2019-04-03,2.28
2019-04-04,2.32
2019-04-05,2.32
2019-04-08,2.31
2019-04-09,2.33
2019-04-10,2.31
2019-04-11,2.28
2019-04-12,2.31
2019-04-15,2.38
2019-04-16,2.37
2019-04-17,2.41
2019-04-18,2.4
2019-04-22,2.38
2019-04-23,2.39
2019-04-24,2.36
2019-04-25,2.32
2019-04-26,2.33
2019-04-29,2.29
2019-04-30,2.32
2019-05-01,2.28
2019-05-02,2.31
2019-05-03,2.34
2019-05-06,2.33
2019-05-07,2.3
2019-05-08,2.25
2019-05-09,2.28
2019-05-10,2.25
2019-05-13,2.26
2019-05-14,2.18
2019-05-15,2.2
2019-05-16,2.15
2019-05-17,2.18
2019-05-20,2.17
2019-05-21,2.21
2019-05-22,2.23
2019-05-23,2.19
2019-05-24,2.11
2019-05-28,2.12
2019-05-29,2.06
2019-05-30,2.05
2019-05-31,2.03
2019-06-03,1.93
2019-06-04,1.83
2019-06-05,1.89
2019-06-06,1.86
2019-06-07,1.88
2019-06-10,1.85
2019-06-11,1.91
2019-06-12,1.92
2019-06-13,1.88
2019-06-14,1.84
2019-06-17,1.85
2019-06-18,1.85
2019-06-19,1.83
2019-06-20,1.77
2019-06-21,1.74
2019-06-24,1.8
2019-06-25,1.75
2019-06-26,1.73
2019-06-27,1.8
2019-06-28,1.76
2019-07-01,1.76
2019-07-02,1.79
2019-07-03,1.75
2019-07-05,1.74
2019-07-08,1.84
2019-07-09,1.86
2019-07-10,1.88
2019-07-11,1.82
2019-07-12,1.88
2019-07-15,1.86
2019-07-16,1.84
2019-07-17,1.88
2019-07-18,1.83
2019-07-19,1.78
2019-07-22,1.8
2019-07-23,1.8
2019-07-24,1.83
2019-07-25,1.82
2019-07-26,1.85
2019-07-29,1.85
2019-07-30,1.84
2019-07-31,1.84
2019-08-01,1.84
2019-08-02,1.68
2019-08-05,1.66
2019-08-06,1.55
2019-08-07,1.53
2019-08-08,1.52
2019-08-09,1.54
2019-08-12,1.57
2019-08-13,1.49
2019-08-14,1.57
2019-08-15,1.51
2019-08-16,1.42
2019-08-19,1.42
2019-08-20,1.47
2019-08-21,1.42
2019-08-22,1.47
2019-08-23,1.5
2019-08-26,1.4
2019-08-27,1.43
2019-08-28,1.4
2019-08-29,1.37
2019-08-30,1.4
2019-09-03,1.39
2019-09-04,1.35
2019-09-05,1.32
2019-09-06,1.43
2019-09-09,1.42
2019-09-10,1.49
2019-09-11,1.58
2019-09-12,1.6
2019-09-13,1.65
2019-09-16,1.75
2019-09-17,1.69
2019-09-18,1.66
2019-09-19,1.68
2019-09-20,1.66
2019-09-23,1.61
2019-09-24,1.59
2019-09-25,1.52
2019-09-26,1.6
2019-09-27,1.59
2019-09-30,1.56
2019-10-01,1.55
2019-10-02,1.51
2019-10-03,1.43
2019-10-04,1.34
2019-10-07,1.34
2019-10-08,1.38
2019-10-09,1.36
2019-10-10,1.4
2019-10-11,1.48
2019-10-15,1.59
2019-10-16,1.59
2019-10-17,1.57
2019-10-18,1.57
2019-10-21,1.56
2019-10-22,1.61
2019-10-23,1.6
2019-10-24,1.58
2019-10-25,1.58
2019-10-28,1.62
2019-10-29,1.66
2019-10-30,1.66
2019-10-31,1.61
2019-11-01,1.51
2019-11-04,1.55
2019-11-05,1.6
2019-11-06,1.66
2019-11-07,1.63
2019-11-08,1.74
2019-11-12,1.74
2019-11-13,1.73
2019-11-14,1.69
2019-11-15,1.63
2019-11-18,1.65
2019-11-19,1.63
2019-11-20,1.63
2019-11-21,1.58
2019-11-22,1.62
2019-11-25,1.62
2019-11-26,1.62
2019-11-27,1.58
2019-11-29,1.63
2019-12-02,1.62
2019-12-03,1.65
2019-12-04,1.54
2019-12-05,1.6
2019-12-06,1.62
2019-12-09,1.67
2019-12-10,1.67
2019-12-11,1.68
2019-12-12,1.64
2019-12-13,1.73
2019-12-16,1.66
2019-12-17,1.72
2019-12-18,1.71
2019-12-19,1.74
2019-12-20,1.73
2019-12-23,1.73
2019-12-24,1.75
2019-12-26,1.72
2019-12-27,1.72
2019-12-30,1.68
2019-12-31,1.68
2020-01-02,1.69
2020-01-03,1.67
2020-01-06,1.59
2020-01-07,1.61
2020-01-08,1.62
2020-01-09,1.67
2020-01-10,1.65
2020-01-13,1.63
2020-01-14,1.65
2020-01-15,1.63
2020-01-16,1.6
2020-01-17,1.63
2020-01-21,1.63
2020-01-22,1.57
2020-01-23,1.57
2020-01-24,1.55
2020-01-27,1.51
2020-01-28,1.44
2020-01-29,1.47
2020-01-30,1.41
2020-01-31,1.39
2020-02-03,1.32
2020-02-04,1.35
2020-02-05,1.42
2020-02-06,1.46
2020-02-07,1.45
2020-02-10,1.41
2020-02-11,1.38
2020-02-12,1.4
2020-02-13,1.45
2020-02-14,1.43
2020-02-18,1.42
2020-02-19,1.39
2020-02-20,1.41
2020-02-21,1.37
2020-02-24,1.3
2020-02-25,1.21
2020-02-26,1.16
2020-02-27,1.14
2020-02-28,1.11
2020-03-02,0.89
2020-03-03,0.88
2020-03-04,0.77
2020-03-05,0.75
2020-03-06,0.67
2020-03-09,0.58
2020-03-10,0.46
2020-03-11,0.63
2020-03-12,0.66
2020-03-13,0.66
2020-03-16,0.7
2020-03-17,0.49
2020-03-18,0.66
2020-03-19,0.79
2020-03-20,0.66
2020-03-23,0.52
2020-03-24,0.38
2020-03-25,0.52
2020-03-26,0.56
2020-03-27,0.51
2020-03-30,0.41
2020-03-31,0.39
2020-04-01,0.37
2020-04-02,0.37
2020-04-03,0.39
2020-04-06,0.39
2020-04-07,0.44
2020-04-08,0.48
2020-04-09,0.47
2020-04-13,0.41
2020-04-14,0.44
2020-04-15,0.42
2020-04-16,0.34
2020-04-17,0.35
2020-04-20,0.36
2020-04-21,0.35
2020-04-22,0.34
2020-04-23,0.37
2020-04-24,0.37
2020-04-27,0.36
2020-04-28,0.41
2020-04-29,0.37
2020-04-30,0.36
2020-05-01,0.36
2020-05-04,0.36
2020-05-05,0.36
2020-05-06,0.36
2020-05-07,0.37
2020-05-08,0.29
2020-05-11,0.33
2020-05-12,0.36
2020-05-13,0.34
2020-05-14,0.31
2020-05-15,0.31
2020-05-18,0.31
2020-05-19,0.38
2020-05-20,0.35
2020-05-21,0.34
2020-05-22,0.35
2020-05-26,0.34
2020-05-27,0.35
2020-05-28,0.34
2020-05-29,0.34
2020-06-01,0.3
2020-06-02,0.31
2020-06-03,0.32
2020-06-04,0.38
2020-06-05,0.4
2020-06-08,0.47
2020-06-09,0.45
2020-06-10,0.4
2020-06-11,0.33
2020-06-12,0.32
2020-06-15,0.33
2020-06-16,0.33
2020-06-17,0.34
2020-06-18,0.34
2020-06-19,0.34
2020-06-22,0.33
2020-06-23,0.34
2020-06-24,0.33
2020-06-25,0.33
2020-06-26,0.32
2020-06-29,0.3
2020-06-30,0.28
2020-07-01,0.29
2020-07-02,0.31
2020-07-06,0.29
2020-07-07,0.31
2020-07-08,0.29
2020-07-09,0.3
2020-07-10,0.28
2020-07-13,0.3
2020-07-14,0.3
2020-07-15,0.28
2020-07-16,0.28
2020-07-17,0.28
2020-07-20,0.29
2020-07-21,0.29
2020-07-22,0.27
2020-07-23,0.27
2020-07-24,0.27
2020-07-27,0.27
2020-07-28,0.3
2020-07-29,0.26
2020-07-30,0.25
2020-07-31,0.23
2020-08-03,0.21
2020-08-04,0.22
2020-08-05,0.19
2020-08-06,0.22
2020-08-07,0.21
2020-08-10,0.23
2020-08-11,0.24
2020-08-12,0.27
2020-08-13,0.3
2020-08-14,0.32
2020-08-17,0.29
2020-08-18,0.29
2020-08-19,0.27
2020-08-20,0.29
2020-08-21,0.26
2020-08-24,0.27
2020-08-25,0.28
2020-08-26,0.3
2020-08-27,0.28
2020-08-28,0.31
2020-08-31,0.28
2020-09-01,0.28
2020-09-02,0.26
2020-09-03,0.26
2020-09-04,0.24
2020-09-08,0.3
2020-09-09,0.28
2020-09-10,0.28
2020-09-11,0.26
2020-09-14,0.26
2020-09-15,0.27
2020-09-16,0.27
2020-09-17,0.28
2020-09-18,0.28
2020-09-21,0.29
2020-09-22,0.27
2020-09-23,0.27
2020-09-24,0.28
2020-09-25,0.27
2020-09-28,0.26
2020-09-29,0.26
2020-09-30,0.24
2020-10-05,0.28
