DATE,DGS3
2020-03-11,0.58
2020-03-12,0.58
2020-03-13,0.58
2020-03-16,0.58
2020-03-17,0.43
2020-03-18,0.54
2020-03-19,0.66
2020-03-20,0.53
2020-03-23,0.41
2020-03-24,0.31
2020-03-25,0.44
2020-03-26,0.41
2020-03-27,0.36
2020-03-30,0.3
2020-03-31,0.29
2020-04-01,0.29
2020-04-02,0.28
2020-04-03,0.29
2020-04-06,0.3
2020-04-07,0.35
2020-04-08,0.36
2020-04-09,0.34
2020-04-13,0.29
2020-04-14,0.31
2020-04-15,0.29
2020-04-16,0.24
2020-04-17,0.25
2020-04-20,0.26
2020-04-21,0.26
2020-04-22,0.24
2020-04-23,0.26
2020-04-24,0.26
2020-04-27,0.26
2020-04-28,0.29
2020-04-29,0.26
2020-04-30,0.24
2020-05-01,0.24
2020-05-04,0.25
2020-05-05,0.24
2020-05-06,0.24
2020-05-07,0.24
2020-05-08,0.19
2020-05-11,0.21
2020-05-12,0.24
2020-05-13,0.22
2020-05-14,0.2
2020-05-15,0.2
2020-05-18,0.19
2020-05-19,0.24
2020-05-20,0.22
2020-05-21,0.21
2020-05-22,0.21
2020-05-26,0.21
2020-05-27,0.22
2020-05-28,0.22
2020-05-29,0.22
2020-06-01,0.19
2020-06-02,0.2
2020-06-03,0.2
2020-06-04,0.26
2020-06-05,0.26
2020-06-08,0.29
2020-06-09,0.29
2020-06-10,0.25
2020-06-11,0.22
2020-06-12,0.22
2020-06-15,0.22
2020-06-16,0.22
2020-06-17,0.23
2020-06-18,0.23
2020-06-19,0.22
2020-06-22,0.22
2020-06-23,0.22
2020-06-24,0.22
2020-06-25,0.21
2020-06-26,0.21
2020-06-29,0.19
2020-06-30,0.18
2020-07-01,0.18
2020-07-02,0.19
2020-07-06,0.19
2020-07-07,0.19
2020-07-08,0.19
2020-07-09,0.19
2020-07-10,0.18
2020-07-13,0.19
2020-07-14,0.19
2020-07-15,0.19
2020-07-16,0.18
2020-07-17,0.17
2020-07-20,0.18
2020-07-21,0.18
2020-07-22,0.17
2020-07-23,0.17
2020-07-24,0.16
2020-07-27,0.17
2020-07-28,0.18
2020-07-29,0.16
2020-07-30,0.15
2020-07-31,0.14
2020-08-03,0.11
2020-08-04,0.13
2020-08-05,0.1
2020-08-06,0.13
2020-08-07,0.13
2020-08-10,0.14
2020-08-11,0.15
2020-08-12,0.18
2020-08-13,0.19
2020-08-14,0.19
2020-08-17,0.18
2020-08-18,0.18
2020-08-19,0.17
2020-08-20,0.17
2020-08-21,0.15
2020-08-24,0.16
2020-08-25,0.18
2020-08-26,0.18
2020-08-27,0.18
2020-08-28,0.19
2020-08-31,0.16
2020-09-01,0.15
2020-09-02,0.14
2020-09-03,0.16
2020-09-04,0.15
2020-09-08,0.18
2020-09-09,0.17
2020-09-10,0.17
2020-09-11,0.17
2020-09-14,0.16
2020-09-15,0.16
2020-09-16,0.16
2020-09-17,0.16
2020-09-18,0.16
2020-09-21,0.16
2020-09-22,0.16
2020-09-23,0.15
2020-09-24,0.15
2020-09-25,0.16
2020-09-28,0.15
2020-09-29,0.16
2020-09-30,0.13
2020-10-05,0.16
