날짜,종가
2014-08-19,16838.74
2014-08-20,16919.59
2014-08-21,16979.13
2014-08-22,17039.49
2014-08-25,17001.22
2014-08-26,17076.87
2014-08-27,17106.7
2014-08-28,17122.01
2014-08-29,17079.57
2014-09-02,17098.45
2014-09-03,17067.56
2014-09-04,17078.28
2014-09-05,17069.58
2014-09-08,17137.36
2014-09-09,17111.42
2014-09-10,17013.87
2014-09-11,17068.71
2014-09-12,17049
2014-09-15,16987.51
2014-09-16,17031.14
2014-09-17,17131.97
2014-09-18,17156.85
2014-09-19,17265.99
2014-09-22,17279.74
2014-09-23,17172.68
2014-09-24,17055.87
2014-09-25,17210.06
2014-09-26,16945.8
2014-09-29,17113.15
2014-09-30,17071.22
2014-10-01,17042.9
2014-10-02,16804.71
2014-10-03,16801.05
2014-10-06,17009.69
2014-10-07,16991.91
2014-10-08,16719.39
2014-10-09,16994.22
2014-10-10,16659.25
2014-10-13,16544.1
2014-10-14,16321.07
2014-10-15,16315.19
2014-10-16,16141.74
2014-10-17,16117.24
2014-10-20,16380.41
2014-10-21,16399.67
2014-10-22,16614.81
2014-10-23,16461.32
2014-10-24,16677.9
2014-10-27,16805.41
2014-10-28,16817.94
2014-10-29,17005.75
2014-10-30,16974.31
2014-10-31,17195.42
2014-11-03,17390.52
2014-11-04,17366.24
2014-11-05,17383.84
2014-11-06,17484.53
2014-11-07,17554.47
2014-11-10,17573.93
2014-11-11,17613.74
2014-11-12,17614.9
2014-11-13,17612.2
2014-11-14,17652.79
2014-11-17,17634.74
2014-11-18,17647.75
2014-11-19,17687.82
2014-11-20,17685.73
2014-11-21,17719
2014-11-24,17810.06
2014-11-25,17817.9
2014-11-26,17814.94
2014-11-28,17827.75
2014-12-01,17828.24
2014-12-02,17776.8
2014-12-03,17879.55
2014-12-04,17912.62
2014-12-05,17900.1
2014-12-08,17958.79
2014-12-09,17852.48
2014-12-10,17801.2
2014-12-11,17533.15
2014-12-12,17596.34
2014-12-15,17280.83
2014-12-16,17180.84
2014-12-17,17068.87
2014-12-18,17356.87
2014-12-19,17778.15
2014-12-22,17804.8
2014-12-23,17959.44
2014-12-24,18024.17
2014-12-26,18030.21
2014-12-29,18053.71
2014-12-30,18038.23
2014-12-31,17983.07
2015-01-02,17823.07
2015-01-05,17832.99
2015-01-06,17501.65
2015-01-07,17371.64
2015-01-08,17584.52
2015-01-09,17907.87
2015-01-12,17737.37
2015-01-13,17640.84
2015-01-14,17613.68
2015-01-15,17427.09
2015-01-16,17320.71
2015-01-20,17511.57
2015-01-21,17515.23
2015-01-22,17554.28
2015-01-23,17813.98
2015-01-26,17672.6
2015-01-27,17678.7
2015-01-28,17387.21
2015-01-29,17191.37
2015-01-30,17416.85
2015-02-02,17164.95
2015-02-03,17361.04
2015-02-04,17666.4
2015-02-05,17673.02
2015-02-06,17884.88
2015-02-09,17824.29
2015-02-10,17729.21
2015-02-11,17868.76
2015-02-12,17862.14
2015-02-13,17972.38
2015-02-17,18019.35
2015-02-18,18047.58
2015-02-19,18029.85
2015-02-20,17985.77
2015-02-23,18140.44
2015-02-24,18116.84
2015-02-25,18209.19
2015-02-26,18224.57
2015-02-27,18214.42
2015-03-02,18132.7
2015-03-03,18288.63
2015-03-04,18203.37
2015-03-05,18096.9
2015-03-06,18135.72
2015-03-09,17856.78
2015-03-10,17995.72
2015-03-11,17662.94
2015-03-12,17635.39
2015-03-13,17895.22
2015-03-16,17749.31
2015-03-17,17977.42
2015-03-18,17849.08
2015-03-19,18076.19
2015-03-20,17959.03
2015-03-23,18127.65
2015-03-24,18116.04
2015-03-25,18011.14
2015-03-26,17718.54
2015-03-27,17678.23
2015-03-30,17712.66
2015-03-31,17976.31
2015-04-01,17776.12
2015-04-02,17698.18
2015-04-06,17763.24
2015-04-07,17880.85
2015-04-08,17875.42
2015-04-09,17902.51
2015-04-10,17958.73
2015-04-13,18057.65
2015-04-14,17977.04
2015-04-15,18036.7
2015-04-16,18112.61
2015-04-17,18105.77
2015-04-20,17826.3
2015-04-21,18034.93
2015-04-22,17949.59
2015-04-23,18038.27
2015-04-24,18058.69
2015-04-27,18080.14
2015-04-28,18037.97
2015-04-29,18110.14
2015-04-30,18035.53
2015-05-01,17840.52
2015-05-04,18024.06
2015-05-05,18070.4
2015-05-06,17928.2
2015-05-07,17841.98
2015-05-08,17924.06
2015-05-11,18191.11
2015-05-12,18105.17
2015-05-13,18068.23
2015-05-14,18060.49
2015-05-15,18252.24
2015-05-18,18272.56
2015-05-19,18298.88
2015-05-20,18312.39
2015-05-21,18285.4
2015-05-22,18285.74
2015-05-26,18232.02
2015-05-27,18041.54
2015-05-28,18162.99
2015-05-29,18126.12
2015-06-01,18010.68
2015-06-02,18040.37
2015-06-03,18011.94
2015-06-04,18076.27
2015-06-05,17905.58
2015-06-08,17849.46
2015-06-09,17766.55
2015-06-10,17764.04
2015-06-11,18000.4
2015-06-12,18039.37
2015-06-15,17898.84
2015-06-16,17791.17
2015-06-17,17904.48
2015-06-18,17935.74
2015-06-19,18115.84
2015-06-22,18015.95
2015-06-23,18119.78
2015-06-24,18144.07
2015-06-25,17966.07
2015-06-26,17890.36
2015-06-29,17946.68
2015-06-30,17596.35
2015-07-01,17619.51
2015-07-02,17757.91
2015-07-06,17730.11
2015-07-07,17683.58
2015-07-08,17776.91
2015-07-09,17515.42
2015-07-10,17548.62
2015-07-13,17760.41
2015-07-14,17977.68
2015-07-15,18053.58
2015-07-16,18050.17
2015-07-17,18120.25
2015-07-20,18086.45
2015-07-21,18100.41
2015-07-22,17919.29
2015-07-23,17851.04
2015-07-24,17731.92
2015-07-27,17568.53
2015-07-28,17440.59
2015-07-29,17630.27
2015-07-30,17751.39
2015-07-31,17745.98
2015-08-03,17689.86
2015-08-04,17598.2
2015-08-05,17550.69
2015-08-06,17540.47
2015-08-07,17419.75
2015-08-10,17373.38
2015-08-11,17615.17
2015-08-12,17402.84
2015-08-13,17402.51
2015-08-14,17408.25
2015-08-17,17477.4
2015-08-18,17545.18
2015-08-19,17511.34
2015-08-20,17348.73
2015-08-21,16990.69
2015-08-24,16459.75
2015-08-25,15871.35
2015-08-26,15666.44
2015-08-27,16285.51
2015-08-28,16654.77
2015-08-31,16643.01
2015-09-01,16528.03
2015-09-02,16058.35
2015-09-03,16351.38
2015-09-04,16374.76
2015-09-08,16102.38
2015-09-09,16492.68
2015-09-10,16253.57
2015-09-11,16330.4
2015-09-14,16433.09
2015-09-15,16370.96
2015-09-16,16599.85
2015-09-17,16739.95
2015-09-18,16674.74
2015-09-21,16384.58
2015-09-22,16510.19
2015-09-23,16330.47
2015-09-24,16279.89
2015-09-25,16201.32
2015-09-28,16314.67
2015-09-29,16001.89
2015-09-30,16049.13
2015-10-01,16284.7
2015-10-02,16272.01
2015-10-05,16472.37
2015-10-06,16776.43
2015-10-07,16790.19
2015-10-08,16912.29
2015-10-09,17050.75
2015-10-12,17084.49
2015-10-13,17131.86
2015-10-14,17081.89
2015-10-15,16924.75
2015-10-16,17141.75
2015-10-19,17215.97
2015-10-20,17230.54
2015-10-21,17217.11
2015-10-22,17168.61
2015-10-23,17489.16
2015-10-26,17646.7
2015-10-27,17623.05
2015-10-28,17581.43
2015-10-29,17779.52
2015-10-30,17755.8
2015-11-02,17663.54
2015-11-03,17828.76
2015-11-04,17918.15
2015-11-05,17867.58
2015-11-06,17863.43
2015-11-09,17910.33
2015-11-10,17730.48
2015-11-11,17758.21
2015-11-12,17702.22
2015-11-13,17448.07
2015-11-16,17245.24
2015-11-17,17483.01
2015-11-18,17489.5
2015-11-19,17737.16
2015-11-20,17732.75
2015-11-23,17823.81
2015-11-24,17792.68
2015-11-25,17812.19
2015-11-27,17813.39
2015-11-30,17798.49
2015-12-01,17719.92
2015-12-02,17888.35
2015-12-03,17729.68
2015-12-04,17477.67
2015-12-07,17847.63
2015-12-08,17730.51
2015-12-09,17568
2015-12-10,17492.3
2015-12-11,17574.75
2015-12-14,17265.21
2015-12-15,17368.5
2015-12-16,17524.91
2015-12-17,17749.09
2015-12-18,17495.84
2015-12-21,17128.55
2015-12-22,17251.62
2015-12-23,17417.27
2015-12-24,17602.61
2015-12-28,17552.17
2015-12-29,17528.27
2015-12-30,17720.98
2015-12-31,17603.87
2016-01-04,17425.03
2016-01-05,17148.94
2016-01-06,17158.66
2016-01-07,16906.51
2016-01-08,16514.1
2016-01-11,16346.45
2016-01-12,16398.57
2016-01-13,16516.22
2016-01-14,16151.41
2016-01-15,16379.05
2016-01-19,15988.08
2016-01-20,16016.02
2016-01-21,15766.74
2016-01-22,15882.68
2016-01-25,16093.51
2016-01-26,15885.22
2016-01-27,16167.23
2016-01-28,15944.46
2016-01-29,16069.64
2016-02-01,16466.3
2016-02-02,16449.18
2016-02-03,16153.54
2016-02-04,16336.66
2016-02-05,16416.58
2016-02-08,16204.97
2016-02-09,16027.05
2016-02-10,16014.38
2016-02-11,15914.74
2016-02-12,15660.18
2016-02-16,15973.84
2016-02-17,16196.41
2016-02-18,16453.83
2016-02-19,16413.43
2016-02-22,16391.99
2016-02-23,16620.66
2016-02-24,16431.78
2016-02-25,16484.99
2016-02-26,16697.29
2016-02-29,16639.97
2016-03-01,16516.5
2016-03-02,16865.08
2016-03-03,16899.32
2016-03-04,16943.9
2016-03-07,17006.77
2016-03-08,17073.95
2016-03-09,16964.1
2016-03-10,17000.36
2016-03-11,16995.13
2016-03-14,17213.31
2016-03-15,17229.13
2016-03-16,17251.53
2016-03-17,17325.76
2016-03-18,17481.49
2016-03-21,17602.3
2016-03-22,17623.87
2016-03-23,17582.57
2016-03-24,17502.59
2016-03-28,17515.73
2016-03-29,17535.39
2016-03-30,17633.11
2016-03-31,17716.66
2016-04-01,17685.09
2016-04-04,17792.75
2016-04-05,17737
2016-04-06,17603.32
2016-04-07,17716.05
2016-04-08,17541.96
2016-04-11,17576.96
2016-04-12,17556.41
2016-04-13,17721.25
2016-04-14,17908.28
2016-04-15,17926.43
2016-04-18,17897.46
2016-04-19,18004.16
2016-04-20,18053.6
2016-04-21,18096.27
2016-04-22,17982.52
2016-04-25,18003.75
2016-04-26,17977.24
2016-04-27,17990.32
2016-04-28,18041.55
2016-04-29,17830.76
2016-05-02,17773.64
2016-05-03,17891.16
2016-05-04,17750.91
2016-05-05,17651.26
2016-05-06,17660.71
2016-05-09,17740.63
2016-05-10,17705.91
2016-05-11,17928.35
2016-05-12,17711.12
2016-05-13,17720.5
2016-05-16,17535.32
2016-05-17,17710.71
2016-05-18,17529.98
2016-05-19,17526.62
2016-05-20,17435.4
2016-05-23,17500.94
2016-05-24,17492.93
2016-05-25,17706.05
2016-05-26,17851.51
2016-05-27,17828.29
2016-05-31,17873.22
2016-06-01,17787.2
2016-06-02,17789.67
2016-06-03,17838.56
2016-06-06,17807.06
2016-06-07,17920.33
2016-06-08,17938.28
2016-06-09,18005.05
2016-06-10,17985.19
2016-06-13,17865.34
2016-06-14,17732.48
2016-06-15,17674.82
2016-06-16,17640.17
2016-06-17,17733.1
2016-06-20,17675.16
2016-06-21,17804.87
2016-06-22,17829.73
2016-06-23,17780.83
2016-06-24,18011.07
2016-06-27,17400.75
2016-06-28,17140.24
2016-06-29,17409.72
2016-06-30,17694.68
2016-07-01,17929.99
2016-07-05,17949.37
2016-07-06,17840.62
2016-07-07,17918.62
2016-07-08,17895.88
2016-07-11,18146.74
2016-07-12,18226.93
2016-07-13,18347.67
2016-07-14,18372.12
2016-07-15,18506.41
2016-07-18,18516.55
2016-07-19,18533.05
2016-07-20,18559.01
2016-07-21,18595.03
2016-07-22,18517.23
2016-07-25,18570.85
2016-07-26,18493.06
2016-07-27,18473.75
2016-07-28,18472.17
2016-07-29,18456.35
2016-08-01,18432.24
2016-08-02,18404.51
2016-08-03,18313.77
2016-08-04,18355
2016-08-05,18352.05
2016-08-08,18543.53
2016-08-09,18529.29
2016-08-10,18533.05
2016-08-11,18495.66
2016-08-12,18613.52
2016-08-15,18576.47
2016-08-16,18636.05
2016-08-17,18552.02
2016-08-18,18573.94
2016-08-19,18597.7
2016-08-22,18552.57
2016-08-23,18529.42
2016-08-24,18547.3
2016-08-25,18481.48
2016-08-26,18448.41
2016-08-29,18395.4
2016-08-30,18502.99
2016-08-31,18454.3
2016-09-01,18400.88
2016-09-02,18419.3
2016-09-06,18491.96
2016-09-07,18538.12
2016-09-08,18526.14
2016-09-09,18479.91
2016-09-12,18085.45
2016-09-13,18325.07
2016-09-14,18066.75
2016-09-15,18034.77
2016-09-16,18212.48
2016-09-19,18123.8
2016-09-20,18120.17
2016-09-21,18129.96
2016-09-22,18293.7
2016-09-23,18392.46
2016-09-26,18261.45
2016-09-27,18094.83
2016-09-28,18228.3
2016-09-29,18339.24
2016-09-30,18143.45
2016-10-03,18308.15
2016-10-04,18253.85
2016-10-05,18168.45
2016-10-06,18281.03
2016-10-07,18268.5
2016-10-10,18240.49
2016-10-11,18329.04
2016-10-12,18128.66
2016-10-13,18144.2
2016-10-14,18098.94
2016-10-17,18138.38
2016-10-18,18086.4
2016-10-19,18161.94
2016-10-20,18202.62
2016-10-21,18162.35
2016-10-24,18145.71
2016-10-25,18223.03
2016-10-26,18169.27
2016-10-27,18199.33
2016-10-28,18169.68
2016-10-31,18161.19
2016-11-01,18142.42
2016-11-02,18037.1
2016-11-03,17959.64
2016-11-04,17930.67
2016-11-07,17888.28
2016-11-08,18259.6
2016-11-09,18332.74
2016-11-10,18589.69
2016-11-11,18807.88
2016-11-14,18847.66
2016-11-15,18868.69
2016-11-16,18923.06
2016-11-17,18868.14
2016-11-18,18903.82
2016-11-21,18867.93
2016-11-22,18956.69
2016-11-23,19023.87
2016-11-25,19083.18
2016-11-28,19152.14
2016-11-29,19097.9
2016-11-30,19121.6
2016-12-01,19123.58
2016-12-02,19191.93
2016-12-05,19170.42
2016-12-06,19216.24
2016-12-07,19251.78
2016-12-08,19549.62
2016-12-09,19614.81
2016-12-12,19756.85
2016-12-13,19796.43
2016-12-14,19911.21
2016-12-15,19792.53
2016-12-16,19852.24
2016-12-19,19843.41
2016-12-20,19883.06
2016-12-21,19974.62
2016-12-22,19941.96
2016-12-23,19918.88
2016-12-27,19933.81
2016-12-28,19945.04
2016-12-29,19833.68
2016-12-30,19819.78
2017-01-03,19762.6
2017-01-04,19881.76
2017-01-05,19942.16
2017-01-06,19899.29
2017-01-09,19963.8
2017-01-10,19887.38
2017-01-11,19855.53
2017-01-12,19954.28
2017-01-13,19891
2017-01-17,19885.73
2017-01-18,19826.77
2017-01-19,19804.72
2017-01-20,19732.4
2017-01-23,19827.25
2017-01-24,19799.85
2017-01-25,19912.71
2017-01-26,20068.51
2017-01-27,20100.91
2017-01-30,20093.78
2017-01-31,19971.13
2017-02-01,19864.09
2017-02-02,19890.94
2017-02-03,19884.91
2017-02-06,20071.46
2017-02-07,20052.42
2017-02-08,20090.29
2017-02-09,20054.34
2017-02-10,20172.4
2017-02-13,20269.37
2017-02-14,20412.16
2017-02-15,20504.41
2017-02-16,20611.86
2017-02-17,20619.77
2017-02-21,20624.05
2017-02-22,20743
2017-02-23,20775.6
2017-02-24,20810.32
2017-02-27,20821.76
2017-02-28,20837.44
2017-03-01,20812.24
2017-03-02,21115.55
2017-03-03,21002.97
2017-03-06,21005.71
2017-03-07,20954.34
2017-03-08,20924.76
2017-03-09,20855.73
2017-03-10,20858.19
2017-03-13,20902.98
2017-03-14,20881.48
2017-03-15,20837.37
2017-03-16,20950.1
2017-03-17,20934.55
2017-03-20,20914.62
2017-03-21,20905.86
2017-03-22,20668.01
2017-03-23,20661.3
2017-03-24,20656.58
2017-03-27,20596.72
2017-03-28,20550.98
2017-03-29,20701.5
2017-03-30,20659.32
2017-03-31,20728.49
2017-04-03,20663.22
2017-04-04,20650.21
2017-04-05,20689.24
2017-04-06,20648.15
2017-04-07,20662.95
2017-04-10,20656.1
2017-04-11,20658.02
2017-04-12,20651.3
2017-04-13,20591.86
2017-04-17,20453.25
2017-04-18,20636.92
2017-04-19,20523.28
2017-04-20,20404.49
2017-04-21,20578.71
2017-04-24,20547.76
2017-04-25,20763.89
2017-04-26,20996.12
2017-04-27,20975.09
2017-04-28,20981.33
2017-05-01,20940.51
2017-05-02,20913.46
2017-05-03,20949.89
2017-05-04,20957.9
2017-05-05,20951.47
2017-05-08,21006.94
2017-05-09,21012.28
2017-05-10,20975.78
2017-05-11,20943.11
2017-05-12,20919.42
2017-05-15,20896.61
2017-05-16,20981.94
2017-05-17,20979.75
2017-05-18,20606.93
2017-05-19,20663.02
2017-05-22,20804.84
2017-05-23,20894.83
2017-05-24,20937.91
2017-05-25,21012.42
2017-05-26,21082.95
2017-05-30,21080.28
2017-05-31,21029.47
2017-06-01,21008.65
2017-06-02,21144.18
2017-06-05,21206.29
2017-06-06,21184.04
2017-06-07,21136.23
2017-06-08,21173.69
2017-06-09,21182.53
2017-06-12,21271.97
2017-06-13,21235.67
2017-06-14,21328.47
2017-06-15,21374.56
2017-06-16,21359.9
2017-06-19,21384.28
2017-06-20,21528.99
2017-06-21,21467.14
2017-06-22,21410.03
2017-06-23,21397.29
2017-06-26,21394.76
2017-06-27,21409.55
2017-06-28,21310.66
2017-06-29,21454.61
2017-06-30,21287.03
2017-07-03,21349.63
2017-07-05,21479.27
2017-07-06,21478.17
2017-07-07,21320.04
2017-07-10,21414.34
2017-07-11,21408.52
2017-07-12,21409.07
2017-07-13,21532.14
2017-07-14,21553.09
2017-07-17,21637.74
2017-07-18,21629.72
2017-07-19,21574.73
2017-07-20,21640.75
2017-07-21,21611.78
2017-07-24,21580.07
2017-07-25,21513.17
2017-07-26,21613.43
2017-07-27,21711.01
2017-07-28,21796.55
2017-07-31,21830.31
2017-08-01,21891.12
2017-08-02,21963.92
2017-08-03,22016.24
2017-08-04,22026.1
2017-08-07,22092.81
2017-08-08,22118.42
2017-08-09,22085.34
2017-08-10,22048.7
2017-08-11,21844.01
2017-08-14,21858.32
2017-08-15,21993.71
2017-08-16,21998.99
2017-08-17,22024.87
2017-08-18,21750.73
2017-08-21,21674.51
2017-08-22,21703.75
2017-08-23,21899.89
2017-08-24,21812.09
2017-08-25,21783.4
2017-08-28,21813.67
2017-08-29,21808.4
2017-08-30,21865.37
2017-08-31,21892.43
2017-09-01,21948.1
2017-09-05,21987.56
2017-09-06,21753.31
2017-09-07,21807.64
2017-09-08,21784.78
2017-09-11,21797.79
2017-09-12,22057.37
2017-09-13,22118.86
2017-09-14,22158.18
2017-09-15,22203.48
2017-09-18,22268.34
2017-09-19,22331.35
2017-09-20,22370.8
2017-09-21,22412.59
2017-09-22,22359.23
2017-09-25,22349.59
2017-09-26,22296.09
2017-09-27,22284.32
2017-09-28,22340.71
2017-09-29,22381.2
2017-10-02,22405.09
2017-10-03,22557.6
2017-10-04,22641.67
2017-10-05,22661.64
2017-10-06,22775.39
2017-10-09,22773.67
2017-10-10,22761.07
2017-10-11,22830.68
2017-10-12,22872.89
2017-10-13,22841.01
2017-10-16,22871.72
2017-10-17,22956.96
2017-10-18,22997.44
2017-10-19,23157.6
2017-10-20,23163.04
2017-10-23,23328.63
2017-10-24,23273.96
2017-10-25,23441.76
2017-10-26,23329.46
2017-10-27,23400.86
2017-10-30,23434.19
2017-10-31,23348.74
2017-11-01,23377.24
2017-11-02,23435.01
2017-11-03,23516.26
2017-11-06,23539.19
2017-11-07,23548.42
2017-11-08,23557.23
2017-11-09,23563.36
2017-11-10,23461.94
2017-11-13,23422.21
2017-11-14,23439.7
2017-11-15,23409.47
2017-11-16,23271.28
2017-11-17,23458.36
2017-11-20,23358.24
2017-11-21,23430.33
2017-11-22,23590.83
2017-11-24,23526.18
2017-11-27,23557.99
2017-11-28,23580.78
2017-11-29,23836.71
2017-11-30,23940.68
2017-12-01,24272.35
2017-12-04,24231.59
2017-12-05,24290.05
2017-12-06,24180.64
2017-12-07,24140.91
2017-12-08,24211.48
2017-12-11,24329.16
2017-12-12,24386.03
2017-12-13,24504.8
2017-12-14,24585.43
2017-12-15,24508.66
2017-12-18,24651.74
2017-12-19,24792.2
2017-12-20,24754.75
2017-12-21,24726.65
2017-12-22,24782.29
2017-12-26,24754.06
2017-12-27,24746.21
2017-12-28,24774.3
2017-12-29,24837.51
2018-01-02,24719.22
2018-01-03,24824.01
2018-01-04,24922.68
2018-01-05,25075.13
2018-01-08,25295.87
2018-01-09,25283
2018-01-10,25385.8
2018-01-11,25369.13
2018-01-12,25574.73
2018-01-16,25803.19
2018-01-17,25792.86
2018-01-18,26115.65
2018-01-19,26017.81
2018-01-22,26071.72
2018-01-23,26214.6
2018-01-24,26210.81
2018-01-25,26252.12
2018-01-26,26392.79
2018-01-29,26616.71
2018-01-30,26439.48
2018-01-31,26076.89
2018-02-01,26149.39
2018-02-02,26186.71
2018-02-05,25520.96
2018-02-06,24345.75
2018-02-07,24912.77
2018-02-08,24893.35
2018-02-09,23860.46
2018-02-12,24190.9
2018-02-13,24601.27
2018-02-14,24640.45
2018-02-15,24893.49
2018-02-16,25200.37
2018-02-20,25219.38
2018-02-21,24964.75
2018-02-22,24797.78
2018-02-23,24962.48
2018-02-26,25309.99
2018-02-27,25709.27
2018-02-28,25410.03
2018-03-01,25029.2
2018-03-02,24608.98
2018-03-05,24538.06
2018-03-06,24874.76
2018-03-07,24884.12
2018-03-08,24801.36
2018-03-09,24895.21
2018-03-12,25335.74
2018-03-13,25178.61
2018-03-14,25007.03
2018-03-15,24758.12
2018-03-16,24873.66
2018-03-19,24946.51
2018-03-20,24610.91
2018-03-21,24727.27
2018-03-22,24682.31
2018-03-23,23957.89
2018-03-26,23533.2
2018-03-27,24202.6
2018-03-28,23857.71
2018-03-29,23848.42
2018-04-02,24103.11
2018-04-03,23644.19
2018-04-04,24033.36
2018-04-05,24264.3
2018-04-06,24505.22
2018-04-09,23932.76
2018-04-10,23979.1
2018-04-11,24408
2018-04-12,24189.45
2018-04-13,24483.05
2018-04-16,24360.14
2018-04-17,24573.04
2018-04-18,24786.63
2018-04-19,24748.07
2018-04-20,24664.89
2018-04-23,24462.94
2018-04-24,24448.69
2018-04-25,24024.13
2018-04-26,24083.83
2018-04-27,24322.34
2018-04-30,24311.19
2018-05-01,24163.15
2018-05-02,24099.05
2018-05-03,23924.98
2018-05-04,23930.15
2018-05-07,24262.51
2018-05-08,24357.32
2018-05-09,24360.21
2018-05-10,24542.54
2018-05-11,24739.53
2018-05-14,24831.17
2018-05-15,24899.41
2018-05-16,24706.41
2018-05-17,24768.93
2018-05-18,24713.98
2018-05-21,24715.09
2018-05-22,25013.29
2018-05-23,24834.41
2018-05-24,24886.81
2018-05-25,24811.76
2018-05-29,24753.09
2018-05-30,24361.45
2018-05-31,24667.78
2018-06-01,24415.84
2018-06-04,24635.21
2018-06-05,24813.69
2018-06-06,24799.98
2018-06-07,25146.39
2018-06-08,25241.41
2018-06-11,25316.53
2018-06-12,25322.31
2018-06-13,25320.73
2018-06-14,25201.2
2018-06-15,25175.31
2018-06-18,25090.48
2018-06-19,24987.47
2018-06-20,24700.21
2018-06-21,24657.8
2018-06-22,24461.7
2018-06-25,24580.89
2018-06-26,24252.8
2018-06-27,24283.11
2018-06-28,24117.59
2018-06-29,24216.05
2018-07-02,24271.41
2018-07-03,24307.18
2018-07-05,24174.82
2018-07-06,24356.74
2018-07-09,24456.48
2018-07-10,24776.59
2018-07-11,24919.66
2018-07-12,24700.45
2018-07-13,24924.89
2018-07-16,25019.41
2018-07-17,25064.36
2018-07-18,25119.89
2018-07-19,25199.29
2018-07-20,25064.5
2018-07-23,25058.12
2018-07-24,25044.29
2018-07-25,25241.94
2018-07-26,25414.1
2018-07-27,25527.07
2018-07-30,25451.06
2018-07-31,25306.83
2018-08-01,25415.19
2018-08-02,25333.82
2018-08-03,25326.16
2018-08-06,25462.58
2018-08-07,25502.18
2018-08-08,25628.91
2018-08-09,25583.75
2018-08-10,25509.23
2018-08-13,25313.14
2018-08-14,25187.7
2018-08-15,25299.92
2018-08-16,25162.41
2018-08-17,25558.73
2018-08-20,25669.32
2018-08-21,25758.69
2018-08-22,25822.29
2018-08-23,25733.6
2018-08-24,25656.98
2018-08-27,25790.35
2018-08-28,26049.64
2018-08-29,26064.02
2018-08-30,26124.57
2018-08-31,25986.92
2018-09-04,25964.82
2018-09-05,25952.48
2018-09-06,25974.99
2018-09-07,25995.87
2018-09-10,25916.54
2018-09-11,25857.07
2018-09-12,25971.06
2018-09-13,25998.92
2018-09-14,26145.99
2018-09-17,26154.67
2018-09-18,26062.12
2018-09-19,26246.96
2018-09-20,26405.76
2018-09-21,26656.98
2018-09-24,26743.5
2018-09-25,26562.05
2018-09-26,26492.21
2018-09-27,26385.28
2018-09-28,26439.93
2018-10-01,26458.31
2018-10-02,26651.21
2018-10-03,26773.94
2018-10-04,26828.39
2018-10-05,26627.48
2018-10-08,26447.05
2018-10-09,26486.78
2018-10-10,26430.57
2018-10-11,25598.74
2018-10-12,25052.83
2018-10-15,25339.99
2018-10-16,25250.55
2018-10-17,25798.42
2018-10-18,25706.68
2018-10-19,25379.45
2018-10-22,25444.34
2018-10-23,25317.41
2018-10-24,25191.43
2018-10-25,24583.42
2018-10-26,24984.55
2018-10-29,24688.31
2018-10-30,24442.92
2018-10-31,24874.64
2018-11-01,25115.76
2018-11-02,25380.74
2018-11-05,25270.83
2018-11-06,25461.7
2018-11-07,25635.01
2018-11-08,26180.3
2018-11-09,26191.22
2018-11-12,25989.3
2018-11-13,25387.18
2018-11-14,25286.49
2018-11-15,25080.5
2018-11-16,25289.27
2018-11-19,25413.22
2018-11-20,25017.44
2018-11-21,24465.64
2018-11-23,24464.69
2018-11-26,24285.95
2018-11-27,24640.24
2018-11-28,24748.73
2018-11-29,25366.43
2018-11-30,25338.84
2018-12-03,25538.46
2018-12-04,25826.43
2018-12-06,25027.07
2018-12-07,24947.67
2018-12-10,24388.95
2018-12-11,24423.26
2018-12-12,24370.24
2018-12-13,24527.27
2018-12-14,24597.38
2018-12-17,24100.51
2018-12-18,23592.98
2018-12-19,23675.64
2018-12-20,23323.66
2018-12-21,22859.6
2018-12-24,22445.37
2018-12-26,21792.2
2018-12-27,22878.45
2018-12-28,23138.82
2018-12-31,23062.4
2019-01-02,23327.46
2019-01-03,23346.24
2019-01-04,22686.22
2019-01-07,23433.16
2019-01-08,23531.35
2019-01-09,23787.45
2019-01-10,23879.12
2019-01-11,24001.92
2019-01-14,23995.95
2019-01-15,23909.84
2019-01-16,24065.59
2019-01-17,24207.16
2019-01-18,24370.1
2019-01-22,24706.35
2019-01-23,24404.48
2019-01-24,24575.62
2019-01-25,24553.24
2019-01-28,24737.2
2019-01-29,24528.22
2019-01-30,24579.96
2019-01-31,25014.86
2019-02-01,24999.67
2019-02-04,25063.89
2019-02-05,25239.37
2019-02-06,25411.52
2019-02-07,25390.3
2019-02-08,25169.53
2019-02-11,25106.33
2019-02-12,25053.11
2019-02-13,25425.76
2019-02-14,25543.27
2019-02-15,25439.39
2019-02-19,25883.25
2019-02-20,25891.32
2019-02-21,25954.44
2019-02-22,25850.63
2019-02-25,26031.81
2019-02-26,26091.95
2019-02-27,26057.98
2019-02-28,25985.16
2019-03-01,25916
2019-03-04,26026.32
2019-03-05,25819.65
2019-03-06,25806.63
2019-03-07,25673.46
2019-03-08,25473.23
2019-03-11,25450.24
2019-03-12,25650.88
2019-03-13,25554.66
2019-03-14,25702.89
2019-03-15,25709.94
2019-03-18,25848.87
2019-03-19,25914.1
2019-03-20,25887.38
2019-03-21,25745.67
2019-03-22,25962.51
2019-03-25,25502.32
2019-03-26,25516.83
2019-03-27,25657.73
2019-03-28,25625.59
2019-03-29,25717.46
2019-04-01,25928.68
2019-04-02,26258.42
2019-04-03,26179.13
2019-04-04,26218.13
2019-04-05,26384.63
2019-04-08,26424.99
