날짜,종가
2016-09-11,19.157
2016-09-09,20.398
2016-09-08,20.708
2016-09-07,20.884
2016-09-06,21.16
2016-09-05,19.633
2016-09-04,19.447
2016-09-02,20.384
2016-09-01,19.966
2016-08-31,19.732
2016-08-30,19.701
2016-08-29,19.887
2016-08-28,18.54
2016-08-26,19.778
2016-08-25,19.653
2016-08-24,19.74
2016-08-23,20.119
2016-08-22,20.048
2016-08-21,18.987
2016-08-19,20.495
2016-08-18,20.908
2016-08-17,20.798
2016-08-16,21.018
2016-08-15,21.006
2016-08-14,19.818
2016-08-12,20.868
2016-08-11,21.188
2016-08-10,21.327
2016-08-09,20.993
2016-08-08,20.934
2016-08-07,19.693
2016-08-05,20.938
2016-08-04,21.507
2016-08-03,21.534
2016-08-02,21.765
2016-08-01,21.527
2016-07-31,20.407
2016-07-29,21.346
2016-07-28,21.18
2016-07-27,20.977
2016-07-26,20.658
2016-07-25,20.618
2016-07-24,19.652
2016-07-22,20.656
2016-07-21,20.782
2016-07-20,20.576
2016-07-19,20.97
2016-07-18,21.039
2016-07-17,20.248
2016-07-15,21.129
2016-07-14,21.287
2016-07-13,21.375
2016-07-12,21.128
2016-07-11,21.252
2016-07-10,20.538
2016-07-08,21.036
2016-07-07,20.775
2016-07-06,21.137
2016-07-05,20.83
2016-07-04,20.49
2016-07-03,20.03
2016-07-01,20.505
2016-06-30,19.524
2016-06-29,19.308
2016-06-28,18.785
2016-06-27,18.683
2016-06-26,17.93
2016-06-24,18.749
2016-06-23,18.322
2016-06-22,18.276
2016-06-21,18.283
2016-06-20,18.476
2016-06-19,17.45
2016-06-17,18.369
2016-06-16,18.566
2016-06-15,18.462
2016-06-14,18.383
2016-06-13,18.404
2016-06-12,17.375
2016-06-10,18.291
2016-06-09,18.229
2016-06-08,17.94
2016-06-07,17.345
2016-06-06,17.398
2016-06-05,16.455
2016-06-03,17.314
2016-06-02,16.975
2016-06-01,16.881
2016-05-31,16.941
2016-05-30,16.035
2016-05-27,17.211
2016-05-26,17.286
2016-05-25,17.205
2016-05-24,17.195
2016-05-23,17.363
2016-05-22,16.5
2016-05-20,17.463
2016-05-19,17.416
2016-05-18,18.056
2016-05-17,18.168
2016-05-16,18.074
2016-05-15,17.15
2016-05-13,18.047
2016-05-12,18.019
2016-05-11,18.237
2016-05-10,18.003
2016-05-09,17.998
2016-05-08,17.45
2016-05-06,18.439
2016-05-05,18.242
2016-05-04,18.215
2016-05-03,18.42
2016-05-02,18.607
2016-05-01,17.88
2016-04-29,18.726
2016-04-28,18.482
2016-04-27,18.227
2016-04-26,18.048
2016-04-25,17.948
2016-04-24,17.04
2016-04-22,17.843
2016-04-21,18.035
2016-04-20,18.066
2016-04-19,17.788
2016-04-18,17.118
2016-04-17,16.265
2016-04-15,17.173
2016-04-14,17.033
2016-04-13,17.187
2016-04-12,17.077
2016-04-11,16.822
2016-04-10,15.395
2016-04-08,16.229
2016-04-07,16
2016-04-06,15.912
2016-04-05,15.985
2016-04-04,15.848
2016-04-03,15.02
2016-04-01,15.939
2016-03-31,16.354
2016-03-30,16.121
2016-03-29,16.168
2016-03-28,16.131
2016-03-27,15.22
2016-03-25,15.2
2016-03-24,16.14
2016-03-23,16.212
2016-03-22,16.826
2016-03-21,16.783
2016-03-20,15.8
2016-03-18,16.739
2016-03-17,16.966
2016-03-16,16.153
2016-03-15,16.19
2016-03-14,16.381
2016-03-13,15.53
2016-03-11,16.465
2016-03-10,16.398
2016-03-09,16.206
2016-03-08,16.225
2016-03-07,16.484
2016-03-06,15.61
2016-03-04,16.536
2016-03-03,15.976
2016-03-02,15.85
2016-03-01,15.562
2016-02-29,15.709
2016-02-28,14.76
2016-02-26,15.503
2016-02-25,15.975
2016-02-24,16.106
2016-02-23,16.052
2016-02-22,15.991
2016-02-21,15.34
2016-02-19,16.171
2016-02-18,16.226
2016-02-17,16.147
2016-02-16,16.099
2016-02-15,15.335
2016-02-14,15.73
2016-02-12,16.539
2016-02-11,16.529
2016-02-10,16.058
2016-02-09,16.243
2016-02-08,16.246
2016-02-07,14.95
2016-02-05,15.6
2016-02-04,15.673
2016-02-03,15.557
2016-02-02,15.116
2016-02-01,15.181
2016-01-31,14.25
2016-01-29,15.073
2016-01-28,15.07
2016-01-27,15.303
2016-01-26,15.412
2016-01-25,15.109
2016-01-24,14.05
2016-01-22,14.901
2016-01-21,14.936
2016-01-20,15.005
2016-01-19,15.004
2016-01-18,13.9
2016-01-17,13.91
2016-01-15,14.777
2016-01-14,14.699
2016-01-13,15.156
2016-01-12,14.752
2016-01-11,14.871
2016-01-10,13.945
2016-01-08,14.942
2016-01-07,15.367
2016-01-06,15.005
2016-01-05,15.008
2016-01-04,14.88
2016-01-03,13.89
2015-12-31,14.845
2015-12-30,14.897
2015-12-29,14.976
2015-12-28,14.929
2015-12-27,14.34
2015-12-24,15.425
2015-12-23,15.331
2015-12-22,15.358
2015-12-21,15.364
2015-12-20,14.06
2015-12-18,15.136
2015-12-17,14.744
2015-12-16,15.291
2015-12-15,14.794
2015-12-14,14.716
2015-12-13,13.94
2015-12-11,14.904
2015-12-10,15.171
2015-12-09,15.251
2015-12-08,15.177
2015-12-07,15.398
2015-12-06,14.47
2015-12-04,15.597
2015-12-03,15.14
2015-12-02,15.058
2015-12-01,15.132
2015-11-30,15.199
2015-11-29,14.035
2015-11-27,15.157
2015-11-26,14.23
2015-11-25,15.283
2015-11-24,15.291
2015-11-23,15.163
2015-11-22,14.125
2015-11-20,15.226
2015-11-19,15.35
2015-11-18,15.231
2015-11-17,15.313
2015-11-16,15.365
2015-11-15,14.365
2015-11-13,15.333
2015-11-12,15.377
2015-11-11,15.421
2015-11-10,15.508
2015-11-09,15.572
2015-11-08,14.71
2015-11-06,15.845
2015-11-05,16.124
2015-11-04,16.217
2015-11-03,16.398
2015-11-02,16.567
2015-11-01,15.505
2015-10-30,16.728
2015-10-29,16.712
2015-10-28,17.412
2015-10-27,16.979
2015-10-26,17.021
2015-10-25,15.84
2015-10-23,16.939
2015-10-22,16.951
2015-10-21,16.823
2015-10-20,17.031
2015-10-19,16.959
2015-10-18,16.015
2015-10-16,17.233
2015-10-15,17.283
2015-10-14,17.239
2015-10-13,17.043
2015-10-12,17.003
2015-10-11,15.79
2015-10-09,16.949
2015-10-08,16.891
2015-10-07,17.216
2015-10-06,17.107
2015-10-05,16.832
2015-10-04,15.22
2015-10-02,16.383
2015-10-01,15.653
2015-09-30,15.663
2015-09-29,15.723
2015-09-28,15.701
2015-09-27,15.105
2015-09-25,16.283
2015-09-24,16.299
2015-09-23,15.956
2015-09-22,15.945
2015-09-21,16.423
2015-09-20,15.155
2015-09-18,16.363
2015-09-17,16.205
2015-09-16,16.106
2015-09-15,15.542
2015-09-14,15.579
2015-09-13,14.505
2015-09-11,15.719
2015-09-10,15.871
2015-09-09,15.788
2015-09-08,15.983
2015-09-07,14.515
2015-09-06,14.62
2015-09-04,15.752
2015-09-03,15.931
2015-09-02,15.892
2015-09-01,15.85
2015-08-31,15.812
2015-08-30,14.53
2015-08-28,15.772
2015-08-27,15.655
2015-08-26,15.287
2015-08-25,15.863
2015-08-24,16.012
2015-08-23,15.34
2015-08-21,16.57
2015-08-20,16.791
2015-08-19,16.453
2015-08-18,16.066
2015-08-17,16.586
2015-08-16,15.2
2015-08-14,16.502
2015-08-13,16.681
2015-08-12,16.758
2015-08-11,16.567
2015-08-10,16.58
2015-08-09,14.725
2015-08-07,16.105
2015-08-06,15.952
2015-08-05,15.823
2015-08-04,15.817
2015-08-03,15.773
2015-08-02,14.705
2015-07-31,16.01
2015-07-30,15.975
2015-07-29,14.734
2015-07-28,14.631
2015-07-27,14.594
2015-07-26,14.655
2015-07-24,14.477
2015-07-23,14.683
2015-07-22,14.714
2015-07-21,14.769
2015-07-20,14.745
2015-07-19,14.823
2015-07-17,14.82
2015-07-16,14.964
2015-07-15,15.028
2015-07-14,15.295
2015-07-13,15.436
2015-07-12,15.615
2015-07-10,15.468
2015-07-09,15.345
2015-07-08,15.147
2015-07-07,14.95
2015-07-06,15.726
2015-07-05,15.685
2015-07-03,15.653
2015-07-02,15.537
2015-07-01,15.552
2015-06-30,15.551
2015-06-29,15.664
2015-06-28,15.928
2015-06-26,15.735
2015-06-25,15.805
2015-06-24,15.848
2015-06-23,15.732
2015-06-22,16.137
2015-06-21,16.078
2015-06-19,16.104
2015-06-18,16.148
2015-06-17,15.94
2015-06-16,15.958
2015-06-15,16.076
2015-06-14,15.983
2015-06-12,15.818
2015-06-11,15.953
2015-06-10,15.952
2015-06-09,15.949
2015-06-08,15.951
2015-06-07,15.993
2015-06-05,15.971
2015-06-04,16.089
2015-06-03,16.464
2015-06-02,16.783
2015-06-01,16.664
2015-05-31,16.703
2015-05-29,16.684
2015-05-28,16.653
2015-05-27,16.638
2015-05-26,16.734
2015-05-25,17.105
2015-05-24,17.025
2015-05-22,17.03
2015-05-21,17.111
2015-05-20,17.092
2015-05-19,17.05
2015-05-18,17.712
2015-05-17,17.56
2015-05-15,17.545
2015-05-14,17.449
2015-05-13,17.207
2015-05-12,16.51
2015-05-11,16.298
2015-05-10,16.468
2015-05-08,16.442
2015-05-07,16.272
2015-05-06,16.484
2015-05-05,16.557
2015-05-04,16.418
2015-05-03,16.175
2015-05-01,16.111
2015-04-30,16.124
2015-04-29,16.67
2015-04-28,16.587
2015-04-27,16.39
2015-04-26,15.77
2015-04-24,15.631
2015-04-23,15.824
2015-04-22,15.791
2015-04-21,16.002
2015-04-20,15.883
2015-04-19,16.313
2015-04-17,16.221
2015-04-16,16.276
2015-04-15,16.269
2015-04-14,16.151
2015-04-13,16.28
2015-04-12,16.46
2015-04-10,16.37
2015-04-09,16.164
2015-04-08,16.44
2015-04-07,16.825
2015-04-06,17.095
2015-04-05,17.072
2015-04-03,16.686
2015-04-02,16.686
2015-04-01,17.044
2015-03-31,16.581
2015-03-30,16.657
2015-03-29,16.91
2015-03-27,17.052
2015-03-26,17.122
2015-03-25,16.98
2015-03-24,16.963
2015-03-23,16.872
2015-03-22,16.798
2015-03-20,16.867
2015-03-19,16.098
2015-03-18,15.525
2015-03-17,15.562
2015-03-16,15.601
2015-03-15,15.585
2015-03-13,15.477
2015-03-12,15.493
2015-03-11,15.345
2015-03-10,15.613
2015-03-09,15.755
2015-03-08,15.843
2015-03-06,15.784
2015-03-05,16.132
2015-03-04,16.132
2015-03-03,16.258
2015-03-02,16.407
2015-03-01,16.623
2015-02-27,16.513
2015-02-26,16.583
2015-02-25,16.424
2015-02-24,16.182
2015-02-23,16.247
2015-02-22,16.252
2015-02-20,16.263
2015-02-19,16.371
2015-02-18,16.25
2015-02-17,16.362
2015-02-16,17.27
2015-02-15,17.307
2015-02-13,17.278
2015-02-12,16.778
2015-02-11,16.745
2015-02-10,16.857
2015-02-09,17.054
2015-02-08,16.74
2015-02-06,16.678
2015-02-05,17.18
2015-02-04,17.379
2015-02-03,17.305
2015-02-02,17.235
2015-02-01,17.173
2015-01-30,17.192
2015-01-29,16.758
2015-01-28,18.068
2015-01-27,18.068
2015-01-26,17.967
2015-01-25,18.392
2015-01-23,18.284
2015-01-22,18.346
2015-01-21,18.179
2015-01-20,17.947
2015-01-19,17.703
2015-01-18,17.81
2015-01-16,17.739
2015-01-15,17.073
2015-01-14,16.956
2015-01-13,17.125
2015-01-12,16.535
2015-01-11,16.64
2015-01-09,16.386
2015-01-08,16.351
2015-01-07,16.51
2015-01-06,16.603
2015-01-05,16.179
2015-01-04,15.74
2015-01-02,15.734
2015-01-01,15.813
2014-12-31,15.565
2014-12-30,16.24
2014-12-29,15.744
2014-12-28,16.06
2014-12-26,16.112
2014-12-25,15.805
2014-12-24,15.673
2014-12-23,15.73
2014-12-22,15.649
2014-12-21,16.085
2014-12-19,15.991
2014-12-18,15.894
2014-12-17,15.891
2014-12-16,15.715
2014-12-15,16.527
2014-12-14,17.048
2014-12-12,17.019
2014-12-11,17.059
2014-12-10,17.133
2014-12-09,17.081
2014-12-08,16.216
2014-12-07,16.233
2014-12-05,16.196
2014-12-04,16.52
2014-12-03,16.359
2014-12-02,16.408
2014-12-01,16.648
2014-11-30,14.758
2014-11-28,15.489
2014-11-27,16.252
2014-11-26,16.548
2014-11-25,16.554
2014-11-24,16.377
2014-11-23,16.462
2014-11-21,16.391
2014-11-20,16.133
2014-11-19,16.29
2014-11-18,16.17
2014-11-17,16.053
2014-11-16,16.227
2014-11-14,16.31
2014-11-13,15.617
2014-11-12,15.619
2014-11-11,15.664
2014-11-10,15.657
2014-11-09,15.69
2014-11-07,15.699
2014-11-06,15.392
2014-11-05,15.418
2014-11-04,15.927
2014-11-03,16.175
2014-11-02,15.953
2014-10-31,16.077
2014-10-30,16.391
2014-10-29,17.219
2014-10-28,17.185
2014-10-27,17.115
2014-10-26,17.15
2014-10-24,17.136
2014-10-23,17.114
2014-10-22,17.186
2014-10-21,17.504
2014-10-20,17.304
2014-10-19,17.267
2014-10-17,17.282
2014-10-16,17.388
2014-10-15,17.415
2014-10-14,17.353
2014-10-13,17.294
2014-10-12,17.505
2014-10-10,17.252
2014-10-09,17.367
2014-10-08,17.015
2014-10-07,17.191
2014-10-06,17.18
2014-10-05,16.755
2014-10-03,16.78
2014-10-02,17.001
2014-10-01,17.21
2014-09-30,17.006
2014-09-29,17.516
2014-09-28,17.545
2014-09-26,17.477
2014-09-25,17.379
2014-09-24,17.643
2014-09-23,17.713
2014-09-22,17.699
2014-09-21,17.773
2014-09-19,17.781
2014-09-18,18.452
2014-09-17,18.663
2014-09-16,18.656
2014-09-15,18.556
2014-09-14,18.58
2014-09-12,18.546
2014-09-11,18.533
2014-09-10,18.856
2014-09-09,18.844
2014-09-08,18.887
2014-09-07,19.203
2014-09-05,19.082
2014-09-04,19.064
2014-09-03,19.108
2014-09-02,19.071
2014-09-01,19.502
2014-08-31,19.48
2014-08-29,19.398
2014-08-28,19.534
2014-08-27,19.395
2014-08-26,19.37
2014-08-25,19.338
2014-08-22,19.361
2014-08-21,19.39
2014-08-20,19.472
2014-08-19,19.387
2014-08-18,19.6
2014-08-17,19.52
2014-08-15,19.49
2014-08-14,19.871
2014-08-13,19.81
2014-08-12,19.87
2014-08-11,20.06
2014-08-10,19.888
2014-08-08,19.902
2014-08-07,19.951
2014-08-06,19.985
2014-08-05,19.794
2014-08-04,20.194
2014-08-03,20.362
2014-08-01,20.332
2014-07-31,20.373
2014-07-30,20.558
2014-07-29,20.546
2014-07-28,20.526
2014-07-27,20.752
2014-07-25,20.588
2014-07-24,20.376
2014-07-23,20.952
2014-07-22,20.965
2014-07-21,20.966
2014-07-20,20.928
2014-07-18,20.838
2014-07-17,21.086
2014-07-16,20.727
2014-07-15,20.842
2014-07-14,20.864
2014-07-13,21.508
2014-07-11,21.411
2014-07-10,21.459
2014-07-09,21.022
2014-07-08,20.967
2014-07-07,20.966
2014-07-06,21.138
2014-07-04,21.195
2014-07-03,21.089
2014-07-02,21.254
2014-07-01,21.067
2014-06-30,21.007
2014-06-29,21
2014-06-27,21.077
2014-06-26,21.103
2014-06-25,21.111
2014-06-24,21.038
2014-06-23,20.909
2014-06-22,20.875
2014-06-20,20.942
2014-06-19,20.637
2014-06-18,19.767
2014-06-17,19.721
2014-06-16,19.702
2014-06-15,19.748
2014-06-13,19.637
2014-06-12,19.515
2014-06-11,19.154
2014-06-10,19.147
2014-06-09,19.045
2014-06-08,19.028
2014-06-06,18.963
2014-06-05,19.055
2014-06-04,18.766
2014-06-03,18.732
2014-06-02,18.709
2014-06-01,18.748
2014-05-30,18.653
2014-05-29,18.983
2014-05-28,19.035
2014-05-27,19.039
2014-05-26,19.428
2014-05-25,19.43
2014-05-23,19.388
2014-05-22,19.49
2014-05-21,19.307
2014-05-20,19.367
2014-05-19,19.322
2014-05-18,19.345
2014-05-16,19.292
2014-05-15,19.447
2014-05-14,19.735
2014-05-13,19.504
2014-05-12,19.5
2014-05-11,19.098
2014-05-09,19.077
2014-05-08,19.094
2014-05-07,19.298
2014-05-06,19.598
2014-05-05,19.52
2014-05-04,19.5
2014-05-02,19.492
2014-05-01,18.989
2014-04-30,19.119
2014-04-29,19.488
2014-04-28,19.585
2014-04-27,19.74
2014-04-25,19.685
2014-04-24,19.682
2014-04-23,19.43
2014-04-22,19.351
2014-04-21,19.341
2014-04-20,19.548
2014-04-17,19.586
2014-04-16,19.623
2014-04-15,19.478
2014-04-14,19.999
2014-04-13,20.098
2014-04-11,19.933
2014-04-10,20.078
2014-04-09,19.755
2014-04-08,20.042
2014-04-07,19.891
2014-04-06,19.938
2014-04-04,19.927
2014-04-03,19.786
2014-04-02,20.031
2014-04-01,19.669
2014-03-31,19.734
2014-03-30,19.835
2014-03-28,19.772
2014-03-27,19.69
2014-03-26,19.759
2014-03-25,19.955
2014-03-24,20.043
2014-03-23,20.248
2014-03-21,20.286
2014-03-20,20.404
2014-03-19,20.8
2014-03-18,20.836
2014-03-17,21.249
2014-03-16,21.545
2014-03-14,21.384
2014-03-13,21.169
2014-03-12,21.328
2014-03-11,20.784
2014-03-10,20.879
2014-03-09,20.855
2014-03-07,20.897
2014-03-06,21.542
2014-03-05,21.239
2014-03-04,21.188
2014-03-03,21.448
2014-03-02,21.413
2014-02-28,21.204
2014-02-27,21.314
2014-02-26,21.254
2014-02-25,21.96
2014-02-24,22.047
2014-02-23,21.89
2014-02-21,21.777
2014-02-20,21.678
2014-02-19,21.844
2014-02-18,21.891
2014-02-17,21.83
2014-02-16,21.678
2014-02-14,21.411
2014-02-13,20.385
2014-02-12,20.331
2014-02-11,20.143
2014-02-10,20.099
2014-02-09,20.025
2014-02-07,19.92
2014-02-06,19.908
2014-02-05,19.785
2014-02-04,19.402
2014-02-03,19.389
2014-02-02,19.098
2014-01-31,19.105
2014-01-30,19.111
2014-01-29,19.533
2014-01-28,19.483
2014-01-27,19.771
2014-01-26,20.02
2014-01-24,19.743
2014-01-23,19.986
2014-01-22,19.809
2014-01-21,19.838
2014-01-20,20.32
2014-01-19,20.333
2014-01-17,20.267
2014-01-16,20.025
2014-01-15,20.103
2014-01-14,20.251
2014-01-13,20.361
2014-01-12,20.22
2014-01-10,20.201
2014-01-09,19.663
2014-01-08,19.518
2014-01-07,19.765
2014-01-06,20.077
2014-01-05,20.118
2014-01-03,20.182
2014-01-02,20.098
2014-01-01,19.535
2013-12-31,19.339
2013-12-30,19.581
2013-12-29,20.13
2013-12-27,20.013
2013-12-26,19.885
2013-12-24,19.453
2013-12-23,19.378
2013-12-22,19.42
2013-12-20,19.418
2013-12-19,19.143
2013-12-18,20.014
2013-12-17,19.792
2013-12-16,20.049
2013-12-15,19.615
2013-12-13,19.559
2013-12-12,19.402
2013-12-11,20.298
2013-12-10,20.256
2013-12-09,19.644
2013-12-08,19.543
2013-12-06,19.465
2013-12-05,19.514
2013-12-04,19.774
2013-12-03,19.011
2013-12-02,19.233
2013-12-01,19.935
2013-11-29,19.981
2013-11-28,19.75
2013-11-27,19.633
2013-11-26,19.846
2013-11-25,19.88
2013-11-24,19.743
2013-11-22,19.856
2013-11-21,19.928
2013-11-20,20.05
2013-11-19,20.326
2013-11-18,20.349
2013-11-17,20.76
2013-11-15,20.717
2013-11-14,20.712
2013-11-13,20.432
2013-11-12,20.768
2013-11-11,21.272
2013-11-10,21.4
2013-11-08,21.307
2013-11-07,21.639
2013-11-06,21.746
2013-11-05,21.614
2013-11-04,21.678
2013-11-03,21.848
2013-11-01,21.804
2013-10-31,21.832
2013-10-30,22.946
2013-10-29,22.452
2013-10-28,22.498
2013-10-27,22.545
2013-10-25,22.603
2013-10-24,22.786
2013-10-23,22.582
2013-10-22,22.754
2013-10-21,22.233
2013-10-20,21.938
2013-10-18,21.869
2013-10-17,21.903
2013-10-16,21.32
2013-10-15,21.146
2013-10-14,21.31
2013-10-13,21.33
2013-10-11,21.215
2013-10-10,21.85
2013-10-09,21.846
2013-10-08,22.397
2013-10-07,22.339
2013-10-06,21.813
2013-10-04,21.705
2013-10-03,21.739
2013-10-02,21.846
2013-10-01,21.124
2013-09-30,21.656
2013-09-29,21.835
2013-09-27,21.783
2013-09-26,21.72
2013-09-25,21.838
2013-09-24,21.539
2013-09-23,21.805
2013-09-22,21.958
2013-09-20,21.876
2013-09-19,23.242
2013-09-18,21.514
2013-09-17,21.735
2013-09-16,21.963
2013-09-15,22.29
2013-09-13,21.67
2013-09-12,22.099
2013-09-11,23.121
2013-09-10,22.966
2013-09-09,23.668
2013-09-08,23.93
2013-09-06,23.842
2013-09-05,23.206
2013-09-04,23.369
2013-09-03,24.382
2013-09-02,24.223
2013-09-01,23.348
2013-08-30,23.463
2013-08-29,24.09
2013-08-28,24.389
2013-08-27,24.649
2013-08-26,24.008
2013-08-25,24.013
2013-08-23,23.733
2013-08-22,23.03
2013-08-21,22.958
2013-08-20,23.066
2013-08-19,23.161
2013-08-18,23.27
2013-08-16,23.317
2013-08-15,22.929
2013-08-14,21.781
2013-08-13,21.336
2013-08-12,21.332
2013-08-11,20.803
2013-08-09,20.399
2013-08-08,20.184
2013-08-07,19.498
2013-08-06,19.515
2013-08-05,19.711
2013-08-04,19.845
2013-08-02,19.903
2013-08-01,19.615
2013-07-31,19.617
2013-07-30,19.666
2013-07-29,19.854
2013-07-28,19.892
2013-07-26,19.765
2013-07-25,20.147
2013-07-24,20.014
2013-07-23,20.246
2013-07-22,20.498
2013-07-21,19.81
2013-07-19,19.448
2013-07-18,19.376
2013-07-17,19.409
2013-07-16,19.923
2013-07-15,19.826
2013-07-14,20.008
2013-07-12,19.779
2013-07-11,19.943
2013-07-10,19.151
2013-07-09,19.125
2013-07-08,19.025
2013-07-07,18.835
2013-07-05,18.726
2013-07-04,19.52
2013-07-03,19.689
2013-07-02,19.298
2013-07-01,19.56
2013-06-30,19.883
2013-06-28,19.451
2013-06-27,18.533
2013-06-26,18.587
2013-06-25,19.526
2013-06-24,19.493
2013-06-23,20.17
2013-06-21,19.958
2013-06-20,19.822
2013-06-19,21.622
2013-06-18,21.676
2013-06-17,21.757
2013-06-16,21.985
2013-06-14,21.953
2013-06-13,21.582
2013-06-12,21.796
2013-06-11,21.645
2013-06-10,21.921
2013-06-09,21.678
2013-06-07,21.737
2013-06-06,22.701
2013-06-05,22.465
2013-06-04,22.4
2013-06-03,22.715
2013-06-02,22.368
2013-05-31,22.228
2013-05-30,22.674
2013-05-29,22.445
2013-05-28,22.18
2013-05-27,22.585
2013-05-26,22.345
2013-05-24,22.482
2013-05-23,22.494
2013-05-22,22.458
2013-05-21,22.442
2013-05-20,22.568
2013-05-19,21.425
2013-05-17,22.339
2013-05-16,22.643
2013-05-15,22.643
2013-05-14,23.355
2013-05-13,23.67
2013-05-12,23.668
2013-05-10,23.632
2013-05-09,23.879
2013-05-08,23.892
2013-05-07,23.771
2013-05-06,23.918
2013-05-05,24.09
2013-05-03,23.975
2013-05-02,23.79
2013-05-01,23.305
2013-04-30,24.144
2013-04-29,24.122
2013-04-28,24.023
2013-04-26,23.758
2013-04-25,24.14
2013-04-24,22.829
2013-04-23,22.813
2013-04-22,23.32
2013-04-21,23.215
2013-04-19,22.955
2013-04-18,23.239
2013-04-17,23.301
2013-04-16,23.622
2013-04-15,23.355
2013-04-14,25.923
2013-04-12,26.322
2013-04-11,27.685
2013-04-10,27.639
2013-04-09,27.866
2013-04-08,27.12
2013-04-07,27.25
2013-04-05,27.201
2013-04-04,26.748
2013-04-03,26.773
2013-04-02,27.217
2013-04-01,27.913
2013-03-31,28.248
2013-03-28,28.292
2013-03-27,28.577
2013-03-26,28.644
2013-03-25,28.785
2013-03-24,28.645
2013-03-22,28.666
2013-03-21,29.179
2013-03-20,28.783
2013-03-19,28.81
2013-03-18,28.841
2013-03-17,29
2013-03-15,28.817
2013-03-14,28.772
2013-03-13,28.922
2013-03-12,29.131
2013-03-11,28.812
2013-03-10,28.938
2013-03-08,28.909
2013-03-07,28.767
2013-03-06,28.76
2013-03-05,28.563
2013-03-04,28.457
2013-03-03,28.663
2013-03-01,28.451
2013-02-28,28.395
2013-02-27,28.943
2013-02-26,29.256
2013-02-25,28.983
2013-02-24,28.73
2013-02-22,28.456
2013-02-21,28.695
2013-02-20,28.615
2013-02-19,29.413
2013-02-18,30.043
2013-02-17,29.865
2013-02-15,29.839
2013-02-14,30.343
2013-02-13,30.854
2013-02-12,31.004
2013-02-11,30.895
2013-02-10,31.435
2013-02-08,31.425
2013-02-07,31.387
2013-02-06,31.861
2013-02-05,31.859
2013-02-04,31.7
2013-02-03,31.837
2013-02-01,31.942
2013-01-31,31.335
2013-01-30,32.152
2013-01-29,31.159
2013-01-28,30.756
2013-01-27,31.248
2013-01-25,31.18
2013-01-24,31.695
2013-01-23,32.409
2013-01-22,32.147
2013-01-21,32.013
2013-01-20,31.998
2013-01-18,31.902
2013-01-17,31.786
2013-01-16,31.514
2013-01-15,31.498
2013-01-14,31.08
2013-01-13,30.413
2013-01-11,30.367
2013-01-10,30.875
2013-01-09,30.201
2013-01-08,30.415
2013-01-07,30.032
2013-01-06,30.197
2013-01-04,29.896
2013-01-03,30.671
2013-01-02,30.952
2013-01-01,30.248
2012-12-31,30.173
2012-12-30,30.1
2012-12-28,29.92
2012-12-27,30.184
2012-12-26,29.983
2012-12-25,29.94
2012-12-24,29.839
2012-12-23,30.127
2012-12-21,30.142
2012-12-20,29.612
2012-12-19,31.045
2012-12-18,31.595
2012-12-17,32.206
2012-12-16,32.375
2012-12-14,32.223
2012-12-13,32.28
2012-12-12,33.707
2012-12-11,32.941
2012-12-10,33.3
2012-12-09,33.155
2012-12-07,33.053
2012-12-06,33.039
2012-12-05,32.883
2012-12-04,32.734
2012-12-03,33.681
2012-12-02,33.475
2012-11-30,33.204
2012-11-29,34.348
2012-11-28,33.681
2012-11-27,33.982
2012-11-26,34.138
2012-11-25,34.1
2012-11-23,34.111
2012-11-22,33.34
2012-11-21,33.344
2012-11-20,32.923
2012-11-19,33.181
2012-11-18,32.405
2012-11-16,32.361
2012-11-15,32.665
2012-11-14,32.871
2012-11-13,32.478
2012-11-12,32.513
2012-11-11,32.68
2012-11-09,32.59
2012-11-08,32.231
2012-11-07,31.651
2012-11-06,32.019
2012-11-05,31.113
2012-11-04,31.053
2012-11-02,30.835
2012-11-01,32.226
2012-10-31,32.288
2012-10-30,31.788
2012-10-29,31.727
2012-10-28,32.068
2012-10-26,32.011
2012-10-25,32.049
2012-10-24,31.595
2012-10-23,31.768
2012-10-22,32.227
2012-10-21,31.88
2012-10-19,32.073
2012-10-18,32.838
2012-10-17,33.197
2012-10-16,32.922
2012-10-15,32.707
2012-10-14,33.15
2012-10-12,33.633
2012-10-11,34.046
2012-10-10,34.073
2012-10-09,33.951
2012-10-08,33.982
2012-10-07,34.542
2012-10-05,34.516
2012-10-04,35.041
2012-10-03,34.631
2012-10-02,34.604
2012-10-01,34.881
2012-09-30,34.343
2012-09-28,34.517
2012-09-27,34.595
2012-09-26,33.883
2012-09-25,33.886
2012-09-24,33.921
2012-09-23,34.483
2012-09-21,34.567
2012-09-20,34.618
2012-09-19,34.519
2012-09-18,34.644
2012-09-17,34.298
2012-09-16,34.758
2012-09-14,34.603
2012-09-13,34.716
2012-09-12,33.233
2012-09-11,33.509
2012-09-10,33.574
2012-09-09,33.69
2012-09-07,33.633
2012-09-06,32.619
2012-09-05,32.272
2012-09-04,32.348
2012-09-03,32.185
2012-09-02,31.655
2012-08-31,31.37
2012-08-30,30.367
2012-08-29,30.831
2012-08-28,30.869
2012-08-27,31.039
2012-08-26,30.945
2012-08-24,30.606
2012-08-23,30.447
2012-08-22,29.549
2012-08-21,29.421
2012-08-20,28.586
2012-08-19,28.075
2012-08-17,27.995
2012-08-16,28.205
2012-08-15,27.805
2012-08-14,27.756
2012-08-13,27.76
2012-08-12,28.09
